stock_code,fiscal_year,TFPC1,TFPC2,TFPC3,TFPC4,TFPC7,TFPC12,TFPC15,TFPC17,TFPC20,TFPC26,neg_TFPC2
890,2024,0.5006404184333695,0.14927275731426137,-0.13702979659111408,0.3052406453244692,0.03756033111734215,-0.01799872063813021,-0.07157376839897603,0.02563727377863466,-0.041086548360428785,0.020530564903517613,-0.14927275731426137
910,2022,0.5420328606633201,-0.22478506987158314,0.13634876889504718,0.10335136685981426,0.07070566111832423,0.03375250574570515,0.041316943832207256,0.016024871010409083,-0.07780327789547099,0.14938998440808027,0.22478506987158314
910,2023,0.5547177511728865,-0.2126183806048136,0.125378144541169,0.11686310253893101,0.15055735204638895,0.03511521977199665,0.015990033066181852,-0.05640573577490136,-0.07595862611654106,0.1892830797290873,0.2126183806048136
910,2024,0.5601484018843271,-0.230169640150148,0.12985254297569412,0.12480666510793262,0.14107225670574236,0.029710895903361536,-0.0016063962459508553,-0.02007078689032838,-0.08111283920587269,0.21780761134140705,0.230169640150148
950,2022,0.4202695310517575,0.22906801134135502,0.011144705502061468,-0.041822247327322745,-0.09069968817102479,-0.05367645453823427,-0.058305281195007885,-0.12387413551569432,-0.08037365098177147,0.10562772613596018,-0.22906801134135502
950,2023,0.43525558265736125,0.09323047763704044,-0.015386997062781791,0.008668134648210438,-0.057025563405705484,-0.07049236309625662,-0.03980578898418321,-0.16795246701916242,-0.15700421220152402,0.04338303657722139,-0.09323047763704044
970,2022,0.3264699630614351,0.0021180160215283055,-0.11962739450018504,0.36071273070094756,0.1647960668084158,0.06590922586445237,0.10008925430074155,0.1728960044921396,0.15862323116278212,0.08971179913222799,-0.0021180160215283055
970,2023,0.3338677783943152,-0.023054057981674952,-0.09980651646901463,0.37763414643100646,0.16873904195657152,0.02909711152892223,0.09861026789232909,0.18706769190186143,0.17111278127176163,0.08929195411160576,0.023054057981674952
970,2024,0.5200494474875801,0.22907977658387202,0.04215641249467486,0.19484468129745683,-0.0674937786829911,-0.03975676348628168,-0.04553057808730982,0.1707703465749152,0.060542175601229604,0.0638546439885677,-0.22907977658387202
990,2022,0.37720098523361234,0.000878784198971288,0.07122101448910242,0.0008914208642669359,-0.005477148254765704,0.16726365819596126,0.09342271820620351,-0.013097027211539027,0.0955029402929187,0.09870464176840633,-0.000878784198971288
990,2023,0.49133496357107026,0.057673545074439544,-0.3566192497248656,0.0028296041535791796,-0.17264911454234805,-0.023840571862074108,0.06535567060341874,-0.0013628356168529294,0.041136225445628415,-0.003384935122577915,-0.057673545074439544
990,2024,0.4487279059727386,0.11447254866019187,-0.01986769582594406,-0.07287766492769197,-0.0732781275762836,0.05490524699742243,0.179775207068204,-0.06359473940830193,0.0760609522521867,0.11589673495646288,-0.11447254866019187
1020,2022,0.48689175424141795,0.007827838096290373,0.21291223160290754,0.17311473672006392,-0.008188546049547883,-0.164889868737123,-0.02967374137346788,0.0422125162994734,0.04277011063843079,-0.07133813498889437,-0.007827838096290373
1020,2023,0.4628768199776827,0.16368846978726387,0.23722397438076667,0.15441505349255208,0.04014238789342229,-0.17347711340246047,-0.10101473071731662,0.05842792082818329,0.14288643277863997,0.0011722198114091735,-0.16368846978726387
1020,2024,0.4628768199776827,0.16368846978726387,0.23722397438076667,0.15441505349255208,0.04014238789342229,-0.17347711340246047,-0.10101473071731662,0.05842792082818329,0.14288643277863997,0.0011722198114091735,-0.16368846978726387
1040,2022,0.6303761065317136,-0.3286896913855074,-0.12300460376776767,-0.0809809898459229,-0.06737689986049987,-0.055217232982514554,0.0763840402358024,-0.07284337177272422,-0.05175294989083243,-0.01953854325367159,0.3286896913855074
1040,2023,0.6505411835374572,-0.32864598787950977,-0.11154270319677241,-0.04824499696578782,-0.06375316638814979,-0.051363117862198215,0.09359532698722187,-0.0916555700915528,-0.03453697541042332,-0.03842351359911191,0.32864598787950977
1040,2024,0.626862921923913,-0.2688520376153154,-0.1778712058553513,-0.06231846107688602,-0.0936287626321539,-0.014244927240476976,0.11481243631416867,-0.08940322969612079,-0.018504574732655835,-0.052379692659817796,0.2688520376153154
1060,2022,0.42542111249396136,0.09232494009797268,-0.4623150076822129,0.33408848278154074,-0.1472379602153162,-0.02793505467517625,0.04301121842125274,-0.04823842110898644,0.010389631556242394,-0.04244254270082035,-0.09232494009797268
1060,2023,0.4088041750038991,0.10259889210225405,-0.4736744531217704,0.29413198144032104,-0.16158112244578435,-0.02617887375287493,0.02271693192859846,-0.046120863557302175,0.03271459534860282,-0.050506108764698125,-0.10259889210225405
1060,2024,0.4191384273731802,0.11892002661262224,-0.44622783971724106,0.2866352532185734,-0.10328637008075299,-0.028448253652116777,0.0021247180861602576,-0.014972905233503664,0.026224982394072376,0.00449364136187579,-0.11892002661262224
1070,2022,0.4524985965815368,0.2533246122293611,0.27501187324360343,0.005133570234920523,-0.17373310715684348,-0.027287766762086954,-0.005331603407506303,0.016704439609130203,-0.07750685184198591,-0.20233066735882344,-0.2533246122293611
1070,2023,0.4207201070612309,0.3860427615884443,0.2820152315995813,-0.010586911920839184,-0.1673817423737936,-0.04740719948109711,-0.028322570508902693,0.024353130369961867,-0.051669917969366035,-0.16861430102137645,-0.3860427615884443
1070,2024,0.4746375181264471,0.4140221677034505,0.28334139963030763,-0.0050528150008721,-0.18402534300117546,-0.06440308613896983,-0.03902826459093989,0.02610880395724276,-0.07160937488276092,-0.13655253226402939,-0.4140221677034505
1120,2022,0.6631038451703583,0.16476397921308594,0.028023032648848114,-0.16334324448887422,0.06708549848135477,-0.01897190725737391,-0.11086456033946114,0.09763212237960273,0.07706740724943428,0.006952196059478224,-0.16476397921308594
1120,2023,0.671815537782967,0.06845666728310798,0.11710154199160984,-0.15079268197828874,0.09572379482438324,-0.02946794204689274,-0.07524829437962857,0.17637936677003704,0.08094177235211156,-0.048615781610139165,-0.06845666728310798
1120,2024,0.6611550909710904,0.14513780155781925,0.14767111954076345,-0.16980285373589332,0.09908976434507319,-0.06667730931482889,-0.06924892058485904,0.20736662416755453,0.11569689445771085,-0.046100786070852634,-0.14513780155781925
1130,2022,0.46971061169440353,0.11899266762606467,-0.03206522863385321,0.3282788161950694,0.07704483031004315,0.00040359312368381704,0.12333639316494477,0.2078705283097571,0.1355488860844797,0.07358582686389632,-0.11899266762606467
1130,2023,0.4640552993429197,0.09672368718375793,-0.35632054161936877,0.22757172103057877,-0.14419133161061445,0.06612838856597042,0.024893989210467746,0.025780205861793387,0.13339218456679064,0.01762032550012717,-0.09672368718375793
1130,2024,0.5153353925752504,0.14993422064147968,-0.02673513314990823,0.3651574375433908,0.07236975884279875,-0.012192857289001685,0.13019062198456158,0.13660078991368857,0.15207682085991706,0.04657063181410765,-0.14993422064147968
1140,2022,0.3535158487882051,0.14486966311156668,0.11534416389242622,0.01938588128693328,-0.14835281520158902,0.09530963014996173,-0.11153422009647983,0.10764116422086067,-0.11349765882803306,0.18015873155920453,-0.14486966311156668
1140,2023,0.382784601422919,0.21119317592234063,0.031149079942008488,0.07486823160108103,-0.09250650729890761,0.0874834137077792,-0.1398089670947447,0.1321745856645289,-0.09473034490038673,0.20746946796795626,-0.21119317592234063
1140,2024,0.420265821882862,0.2597279435810518,0.07964815129900743,0.06937076475908405,-0.10544833497952494,0.07852951162508962,-0.14055042473667392,0.13862572920684435,-0.07973993569309851,0.1885325639985966,-0.2597279435810518
1200,2022,0.35265837113796294,0.23611973143086012,-0.13383895325351294,-0.2583506378277519,0.27805800171210954,-0.028954509355673633,0.34425238308711864,0.04194430021183808,-0.08755489459807993,0.10233104555140429,-0.23611973143086012
1200,2023,0.3719594458941936,0.26922387463885444,-0.09510430480870183,-0.2361906847069244,0.2417627328498507,-0.023940053721127192,0.32467329102078646,0.03970391123815182,-0.07343905895323473,0.1086931141891982,-0.26922387463885444
1200,2024,0.41934341088922183,0.3095093460966952,-0.052794715042728396,-0.24356839697894844,0.20042434620973507,-0.02696779207667318,0.3143668936700428,0.033522223511456326,-0.07259635815089445,0.11501275600434835,-0.3095093460966952
1210,2022,0.2657003240143026,-0.006205347552460298,0.020637754987819897,0.02858162822557081,-0.019082387944046084,0.10858229917616231,-0.018206259084981222,-0.05102499281945159,-0.0936344774020387,-0.03177057760249066,0.006205347552460298
1210,2023,0.5529418175104855,0.22860816299849915,0.010201683431283044,0.12353719969787628,-0.013172481302291985,0.12081595178618926,-0.029488327586734937,-0.0588825992603391,-0.14856543661874114,-0.019059861056570527,-0.22860816299849915
1210,2024,0.23338348356611133,-0.08517984675664915,0.021201083962521204,0.008008876439880968,-0.02459073838137,0.134097790191477,-0.010272421294766711,-0.06250667614756529,-0.07946728480183361,-0.05299731297029276,0.08517984675664915
1230,2022,0.5976442202002626,-0.04510624271011921,0.005567585107901222,0.0803520076218103,-0.048837303474319485,0.0689433490381428,0.0009723450291589115,0.017306230231297837,-0.020035634542162197,-0.0340233312611671,0.04510624271011921
1230,2023,0.517184971709767,-0.054652567586127763,-0.24309929923729987,0.23784180693293624,0.05922022634451927,0.0406409503003687,-0.010409658016229508,0.030689697900298258,-0.026628030778575267,-0.0331632926894416,0.054652567586127763
1230,2024,0.5974025716713195,0.019329043467678244,-0.12758594463701428,0.04760050841751536,-0.10873924127617017,-0.04584127030768454,0.1174250543642336,0.03787456583521644,-0.07716736744008704,-0.03233709706241197,-0.019329043467678244
1250,2022,0.4338994335229308,-0.18819933254927979,0.09927652520506945,-0.057213979216441786,-0.043474988519287286,0.034274967751475253,-0.005714417392407343,-0.0687884476018309,0.005556887596615263,0.15802183116026244,0.18819933254927979
1250,2023,0.3870188213056759,-0.20280918765846054,0.07945168085945545,-0.03064200810024797,-0.02461921284450282,0.023623541657899837,0.005933948414294391,-0.07319086956044554,0.0015711974264383775,0.14513712265833875,0.20280918765846054
1250,2024,0.5807538992817685,0.18409972060838928,0.1698082271763105,-0.09386064786095857,-0.23062045120386127,-0.010658672468993798,0.032045152276891344,-0.07225228795477066,-0.005829297065169006,0.04598016922605935,-0.18409972060838928
1260,2022,0.6289727732399429,0.14709402775912045,0.05449455423271113,0.19776355727053269,0.20434987707307492,-0.09799902626056788,-0.019699693198439918,-0.10923360311478583,0.02889009873673569,-0.10857903853900809,-0.14709402775912045
1260,2023,0.5899102524715525,0.26164847718493994,0.11583515428350222,0.17311239035796744,0.22219078973975429,-0.026050804661237093,-0.03575146067789262,-0.106569097486703,0.01267714688196251,-0.08104022107809322,-0.26164847718493994
1260,2024,0.5619715861084276,0.2578004054822165,0.13393667781608956,0.18444510305043393,0.2404150554989617,-0.01188446398922602,-0.0324891883096049,-0.10699719062663404,0.02668168656908633,-0.0848731353582029,-0.2578004054822165
1270,2022,0.519575038409776,0.3968629223377128,0.030451877988221746,-0.15319671378571034,0.15232218628723485,0.011559919377177036,0.05048131499091618,0.08550166008891436,-0.16017543187653047,-0.01800299509761894,-0.3968629223377128
1270,2023,0.5359017419824278,0.37133711249670204,0.0017126055796111317,-0.15295540238168556,0.15525240265365478,0.010637236472670609,0.04672584243242791,0.0877942947026429,-0.1692776039795104,-0.03507681347875541,-0.37133711249670204
1270,2024,0.5355747762040218,0.3697681899142052,0.011806149585237992,-0.1625614858241627,0.15774456340566273,0.007877465655097836,0.05328491400665299,0.0785730752409226,-0.17435509038522642,-0.03188075727498059,-0.3697681899142052
1290,2022,0.36923678297463314,0.3366914666165505,0.24893908056142777,0.03947723739028552,0.10269113411073694,0.03337800118466216,-0.012898701448176895,-0.04682054437157667,-0.08804816579807295,-0.011728009490350485,-0.3366914666165505
1290,2023,0.530534386149585,0.20442602425676984,0.13648418140464108,-0.08811383937674945,0.06897952748750054,-0.032727629624096345,-0.029432747679258985,-0.06673959674778793,-0.14758488663756655,-0.041209860339745635,-0.20442602425676984
1290,2024,0.5401505959896987,0.3158179802730767,0.11772022793483107,-0.0608802079167789,0.06013500374099458,-0.04381182589517228,-0.028093341861734053,-0.1396094313273133,-0.01937950243609434,0.005597197071885265,-0.3158179802730767
1340,2022,0.48292771494887476,-0.14746532099595486,-0.15411154015393255,0.12822964978837187,-0.12328148577940419,0.003274081251586008,0.05014501976785323,0.13435075113447595,-0.06887183098414248,-0.13384291753468144,0.14746532099595486
1340,2023,0.5514698100474209,-0.05843067078078955,0.31964732670375257,0.062417968431225046,0.0564330581946421,-0.10006065935816236,0.057351829656503005,0.11596371238759125,-0.021020215337012076,-0.12990701345055988,0.05843067078078955
1340,2024,0.5543652111621457,-0.08071299991703872,0.3092486218444977,0.06320817555822301,0.067376621307488,-0.08385801769694366,0.037564284197484775,0.10824511104508314,-0.04669079220466738,-0.11877197199443423,0.08071299991703872
1360,2022,0.2809452551608584,0.09593861775031931,-0.14781219673009452,0.38107313655002584,-0.05104698068815781,-0.10992071033200998,-0.14498752462300946,0.004536184762411819,0.06667817911124656,0.018336503416187762,-0.09593861775031931
1360,2023,0.2259342728679262,0.07742503558607339,-0.11508308766906791,0.3472820890080404,-0.06025034057640067,-0.10052431558087457,-0.11107543000799096,0.022969149239150867,0.10383290038076395,0.012818047197634483,-0.07742503558607339
1360,2024,0.32429119577897164,0.18415482944442316,-0.05595950762856907,0.3007687211849905,-0.10716460456642574,-0.07138802520499563,-0.09289470807430325,0.009050788490829437,0.10910716421395095,0.03477803147592834,-0.18415482944442316
1380,2022,0.5403033501966895,0.14767786266016483,0.2197580398123867,0.17808376430982348,0.006973011162565836,0.3592866584987394,0.046039229679562206,-0.0034175820467233662,-0.05199446807300575,0.08384145261786011,-0.14767786266016483
1380,2023,0.5403033501966895,0.14767786266016483,0.2197580398123867,0.17808376430982348,0.006973011162565836,0.3592866584987394,0.046039229679562206,-0.0034175820467233662,-0.05199446807300575,0.08384145261786011,-0.14767786266016483
1380,2024,0.5734868668416478,0.15839613565089072,0.18900152766224046,0.15791020310113096,-0.04272542119133138,0.300757206118483,0.09832209312630462,-0.023902569791747832,-0.06290362048875045,0.06310224305217044,-0.15839613565089072
1390,2022,0.5991152894798396,-0.3681100118220243,-0.046370719000035816,-0.030673427970260823,0.08303382650121596,0.015636765809393043,-0.04708577577721114,0.09566422578863844,-0.0299927891361686,0.06242581653107654,0.3681100118220243
1390,2023,0.6088601750689666,-0.37207687770015396,-0.046868477760952626,-0.025060632697956393,0.05899477485129327,0.004301427766366066,-0.03954512606171133,0.05892822122851885,-0.03520162504362117,0.06505600095470153,0.37207687770015396
1390,2024,0.669408227459041,-0.2984742519359056,-0.21249996913308777,0.0047832015361415296,-0.01956418526719205,0.04366583572176002,-0.03846390473443489,0.007910318404363351,0.028822621208725148,0.037573238415493544,0.2984742519359056
1420,2022,0.4959658339690334,0.17702058802861378,0.2644527102095251,0.17323448535864305,-0.02714416336166658,0.31143294982536157,0.19829396826212625,-0.08889840679448607,-0.02837688997764572,0.0293960320917439,-0.17702058802861378
1420,2023,0.5152455780932429,0.256949227218555,0.33221991135307183,0.025503273328492365,0.0100495008128813,0.332233404708885,0.17621184139300677,-0.09990325598188002,-0.020128538226473126,0.03536370763344707,-0.256949227218555
1420,2024,0.390924992387051,0.03907521405321662,0.10935901890888347,0.3550409969770243,-0.03226371013137448,0.17605697329797476,0.210509027954499,0.011276004402580477,0.03930558074165231,0.012425748187737166,-0.03907521405321662
1430,2022,0.39609181328169407,-0.2497776276374652,-0.09309663068558982,0.011575358778344655,-0.024254733436753877,0.08162225835055681,0.056667697275332225,0.06653088598454361,-0.11384222112177163,-0.03445328200703654,0.2497776276374652
1430,2023,0.42959345490896605,-0.3072259063029673,-0.07288300518233681,0.02727942454550114,-0.028024007366123187,0.09404955565525627,0.07197763086163268,0.002036448299643834,-0.09852477491527165,-0.05148595045577271,0.3072259063029673
1430,2024,0.4427543926469139,-0.2859658933976036,-0.07669391963502924,0.03376619458157851,-0.024764039120775596,0.03650607156692889,0.05010496583915455,0.02839198596153772,-0.10614077353404848,-0.04142126453622804,0.2859658933976036
1440,2022,0.5920417482661364,0.00023613449210420988,0.06046344001036184,0.10234969708558642,0.15072280161920276,-0.01030365757091817,0.07028538713259017,-0.04359243682503185,0.10927823802344723,-0.06387598382998702,-0.00023613449210420988
1440,2023,0.5485675108616446,-0.003026250817877253,0.016860534494134435,0.09605488055938458,0.11587207304398495,-0.023638603851248587,0.048326084037978785,-0.09694282595165629,0.04501196331244118,-0.0755324380371161,0.003026250817877253
1440,2024,0.5387350307966283,-0.07166881779407963,0.04965170864261951,0.02795208818283338,0.08909846359244371,-0.0162952210749041,0.04414952277003973,-0.09312007428310347,0.059331048061561954,-0.08226878934230501,0.07166881779407963
1450,2022,0.34345375356575375,-0.02906913272083366,-0.14062642647310375,-0.07346356471976104,0.04306496031263964,-0.0550477799824924,-0.20711302797181447,-0.08699197496270733,-0.24503225219583585,0.2322350614387295,0.02906913272083366
1450,2023,0.33220301847357925,-0.039887254847447914,-0.1393564030511143,-0.0748207959833789,0.04626355412854327,-0.05599423568487722,-0.20574106164399725,-0.08934982636461239,-0.24630207611839997,0.23688794691317203,0.039887254847447914
1450,2024,0.28471337946822095,-0.05307258385449375,-0.12148913249532951,-0.05446186538674464,0.04757817623847822,-0.05396846485915365,-0.14906251010932223,-0.1134032928954533,-0.25817622974241555,0.2058445112175694,0.05307258385449375
1460,2022,0.4282573727946315,0.46937548523008676,0.2985628787847542,-0.12882271440845627,-0.010868538098820995,0.06025132907951775,0.04434523048162688,-0.09296525853813642,0.026004240825281934,-0.020476237333358932,-0.46937548523008676
1460,2023,0.44126530068853653,0.46400079358262303,0.2852293489790273,-0.1493557095590695,0.004552952653402149,0.055264438951585,0.010607099710562659,-0.08874129303195522,0.03878988473263761,-0.0020435006927938216,-0.46400079358262303
1460,2024,0.43737058845235327,0.4600108141947807,0.27958966215553394,-0.14853628523352377,0.0007499363138627826,0.053840842921925085,0.008525659828895823,-0.08935220193496507,0.04396001393206574,0.00530822710607555,-0.4600108141947807
1470,2022,0.5838757725505358,0.16074677990621325,0.07441765288842353,0.059485674044614745,-0.018962300017067325,-0.08082461580229379,0.08454992926782763,-0.12612352805537172,-0.05209897469512917,-0.035316759252911854,-0.16074677990621325
1470,2023,0.5546439497243354,0.08345873951292533,0.03381330542409516,0.12681015549166286,-0.023565188741925133,-0.11222867173164837,0.07568956396252689,-0.16568612076638417,-0.020896881300912763,-0.07468560248855605,-0.08345873951292533
1470,2024,0.5069019418563138,0.03911033102278434,0.0550171081432579,0.08320446992678072,-0.014286034296195129,-0.11008513406589164,0.014831262670243157,-0.20055348439474763,-0.02221630711458778,-0.056614661133929954,-0.03911033102278434
1500,2022,0.5078307747021782,0.3164446244138452,-0.2954270458022942,-0.16740252841304396,-0.03540154952397837,-0.02492549142100144,0.1136853543953499,0.013611675213324287,-0.00996543700267806,0.011428552671479063,-0.3164446244138452
1500,2023,0.49646729558616154,0.2873581226178509,-0.33772841428134304,-0.17462349753669676,-0.020483727416069714,-0.03732441804239052,0.11046748942079719,0.0014764937299831208,-0.01473950624814925,0.01220886314985427,-0.2873581226178509
1500,2024,0.5093796910867204,0.2659489815747216,-0.35249327846290146,-0.14408859771364801,-0.04695928015122636,-0.0481472427065496,0.1021567995829728,0.001157380332534586,0.007781250648746781,0.019737110820885063,-0.2659489815747216
1510,2022,0.5496455879039873,0.22820811117589856,-0.4338180640980589,-0.12715975488333978,0.1584603609032339,0.0030652890805238316,0.03927934441650555,0.0735211907543003,-0.05238151348810144,-0.04862761151042971,-0.22820811117589856
1510,2023,0.526049419151681,0.2412702641238324,-0.42993691899135505,-0.11573985236701932,0.22909277813170137,0.018999841724389108,0.08042721741339806,0.0868507067684349,-0.07595248972039831,-0.03650101808582343,-0.2412702641238324
1510,2024,0.5600023208115683,0.2596093634221225,-0.3840204893202722,-0.10900320198800276,0.1416176626539091,0.023465616009189536,-0.03130975021566504,0.041315409076810874,-0.04849657802619679,0.016762509762679376,-0.2596093634221225
1520,2022,0.6259913911007579,-0.10962528632098248,0.19389880886974684,-0.05836997283357655,0.02189186966748406,0.010329793999794478,-0.07070279618886428,-0.03084024865318826,0.008706034757354895,0.027396755675743463,0.10962528632098248
1520,2023,0.6638126656107189,-0.050981442368571724,0.26427842424741144,-0.05513167353156542,0.04123896333737517,-0.027532171991456904,-0.0830103917883166,0.010935189267750979,0.03460437099899778,0.0067678743023997295,0.050981442368571724
1520,2024,0.6556691793676452,-0.038052164916996846,0.25961575564732864,-0.015365036932398754,0.0077258322487748325,-0.042787418217158917,0.005184417661194084,0.053408952824650656,0.05036667728300358,-0.019905392882960685,0.038052164916996846
1530,2022,0.42885303135571745,-0.017166418182071548,0.10567923750590917,-0.0037192025490445165,-0.17753387054921113,-0.14314627762819104,0.08817428329986328,-0.14892593575477195,-0.08822014614347733,-0.10119803240656404,0.017166418182071548
1530,2023,0.4235251619776468,0.08129240581865976,0.155962626702972,-0.04852983407282235,-0.19967359973558885,-0.05653765706743528,0.039420206867134516,-0.16569821263104953,-0.05438400645006639,-0.0025972942873633614,-0.08129240581865976
1530,2024,0.43576185640390863,0.010946927937582361,0.15523850168996448,0.019200537216090427,-0.13436001863253477,-0.11047252995086566,0.07075150844355037,-0.17354746341152444,-0.019348458358073573,-0.06743236809233608,-0.010946927937582361
1560,2022,0.3851357267105182,0.14465872337486785,0.04563429095314971,-0.0026963690706321764,-0.25877487268339894,-0.11837554330495124,0.13603744015965386,-0.1801765906080957,0.14308743369823346,0.2870813398014791,-0.14465872337486785
1560,2023,0.4100758187378157,0.059196467240942234,0.11879647397892913,-0.04178913802785524,-0.1847365474874137,-0.19488191897067775,0.15611664929360877,-0.22039962218809853,0.13006715504512012,0.2629708836528465,-0.059196467240942234
1560,2024,0.3997761596819992,0.17424982357365373,0.05351526644782644,-0.016172242393457003,-0.2646106877704931,-0.1151605878010489,0.12283503321956041,-0.14529133941061476,0.16474994501164814,0.26430710313024613,-0.17424982357365373
1630,2022,0.4712209994567176,0.09228286726154088,-0.2852220813622438,0.3682109327805361,-0.10016251593598371,-0.05054617058588291,0.03396794797899563,-0.023115669488696103,0.01609976425624144,0.08553623022236737,-0.09228286726154088
1630,2023,0.49621824684925814,0.07023727770422451,-0.29883483224042423,0.362248971548721,-0.09103126392230146,-0.05358764350527487,0.014240057059536293,-0.014740955385300786,0.024476227919062562,0.08796271420399712,-0.07023727770422451
1630,2024,0.48973746678610236,0.030796070839573975,-0.29263445535721183,0.37573110172978597,-0.08739187393629795,-0.058246369441070825,-0.030160330374519435,0.00967451528802691,0.03142321150426784,0.07882259498917574,-0.030796070839573975
1680,2022,0.5341150352197566,0.2813322180951682,0.19937272346960613,-0.07125735615205708,-0.22662630881729115,-0.14315810993612874,0.09767355944383418,0.08949902525664846,-0.04589482345788099,-0.18148127653012308,-0.2813322180951682
1680,2023,0.5492270202949344,0.33174204685963743,0.20054568844995418,-0.08349960109242263,-0.24143065843727837,-0.14217892274334545,0.09495598554910538,0.09895921392002056,-0.027728885826974158,-0.1718127911609067,-0.33174204685963743
1680,2024,0.5548090477222668,0.22815003698956035,0.1081252848965015,-0.06163231646223915,-0.23860945054452062,-0.11858009793480187,0.1849678607144751,0.09086174308840977,0.007846629934162595,-0.16225401272719286,-0.22815003698956035
1740,2022,0.5191825816666433,-0.1130091801693131,-0.10529304676806699,-0.07775284315414838,0.11514131817901184,0.04111841532658552,0.002492541866767092,-0.25637972758293853,0.05460770818143998,-0.010406502806668105,0.1130091801693131
1740,2023,0.4987025964701222,-0.09207503706890235,-0.0995872918066816,-0.06603405649455095,0.039987411763455744,0.059977165141925144,-0.054714721624659006,-0.28790683135800565,0.07140487845540539,-0.05414104418024785,0.09207503706890235
1740,2024,0.5233289265484152,0.09504191484698127,-0.06882514244474867,-0.19393567526679026,0.13243721815683387,-0.035968255506222124,-0.10157296604278696,-0.1761760315196336,0.0111418276217106,-0.04440777482967128,-0.09504191484698127
1800,2022,0.48747497396382483,0.17135452108858,-0.15768486232516934,0.2930326450912545,0.025314654588013786,-0.09412270285085657,0.16509339304632106,0.1244393718842733,0.07446934507267762,-0.06965838409570685,-0.17135452108858
1800,2023,0.5539137538037319,0.28488441302700845,-0.11954227750094165,0.1661535552193531,0.10954338116601517,-0.04932138038601362,0.17073763249033982,0.205624651304083,0.08245082166570737,-0.09236930761646213,-0.28488441302700845
1800,2024,0.5570628246439869,0.27706706529817104,-0.08601826481489905,0.16762095356183712,0.12192141698254624,-0.05400330520399293,0.16092775736025994,0.20421096781146142,0.0856890349668468,-0.08461895140889024,-0.27706706529817104
2030,2022,0.572873487606072,-0.3820364991008161,0.10176693072060972,0.1379865407475673,0.08652850053925336,-0.20043235426175357,0.1257081303641757,-0.09841566689989588,-0.08274398581586279,-0.10913664352441634,0.3820364991008161
2030,2023,0.5803889884507186,-0.40977112667174775,0.13201497912864138,0.11050657251992524,0.09812286668663553,-0.21439436968150283,0.13703170832034586,-0.0736139562495078,-0.09404287073265051,-0.050726908960642234,0.40977112667174775
2030,2024,0.5856907047061787,-0.3985517486944271,0.10105745780340722,0.12831600394403833,0.09746620682705993,-0.22344787007819022,0.14444877948925866,-0.09380546228891941,-0.09698353540110925,-0.07466509619682919,0.3985517486944271
2320,2022,0.46611764500395036,-0.073782576088362,-0.02781204256813094,0.014732194557183713,-0.04047199783510926,0.1672554963742321,-0.031378346504315445,0.1712893073189412,-0.08090920747722445,-0.009619851449059611,0.073782576088362
2320,2023,0.5649549188581329,0.013542481892957942,0.05541237005331989,-0.04520042155459502,-0.01911020332792934,0.15046763192908516,-0.04892195735874564,0.2091870357532715,-0.0490364176303084,0.008113856909874526,-0.013542481892957942
2320,2024,0.44033432953629376,-0.1227495782308745,0.043231356237831885,-0.012269434567798044,0.02390671466710421,0.1487598768192668,-0.12031510640531738,0.19611616634083853,-0.09230441056459544,0.047661549475283664,0.1227495782308745
2350,2022,0.5854818626178472,0.013869719389802195,-0.02642451444500274,0.13488866507148906,-0.002677856734273815,0.07309219127215517,0.0012942598877283106,-0.10999290648142152,0.03558573797300517,0.09072475374140287,-0.013869719389802195
2350,2023,0.5835219357075144,0.03274747150598897,-0.022576449950289946,0.12784307676116038,-0.002221410875076793,0.07600246404443096,0.012840480899565652,-0.12096265227326417,0.03166524839459728,0.10772145738294793,-0.03274747150598897
2350,2024,0.5706883617948606,0.017397946636209177,-0.032577416419548935,0.1360294759096413,0.00032817199531370096,0.08492044760388637,0.023489314452695115,-0.1269969650798927,0.04044369072357108,0.10953090660905986,-0.017397946636209177
2600,2022,0.397063405968358,-0.13881152429141821,0.11758003160255462,0.21465260238358844,-0.02777775836107906,0.02111525638222768,0.010150212434538723,-0.12022948454624174,-0.053748733465480716,0.09792133824122534,0.13881152429141821
2600,2023,0.4813401067631968,0.06082428821158434,0.2644862445143942,0.19902229545090702,-0.12353995319424779,0.035684310526440756,0.015898625198035605,-0.08397398135050033,-0.08498440502693735,0.12768025029244856,-0.06082428821158434
2600,2024,0.5221681786757736,0.055449190148119165,0.2354800245264888,0.13315354418916703,-0.0928249556790534,0.05173249437911774,0.017978722790844007,-0.169392099931106,-0.1772212482649194,0.10650959656047237,-0.055449190148119165
2790,2022,0.6549695141948664,-0.24374780975935678,0.15245022978520742,-0.18016411811870542,-0.11325416994022158,0.007774105979692273,-0.08510477732159198,-0.07384835940035729,0.07611592442005027,0.05323037938766075,0.24374780975935678
2790,2023,0.6188987150000944,0.31747178661891384,0.10629717718692248,-0.1443241280894818,-0.21381350257415813,-0.14305505093688797,-0.08055046372487512,0.03894031496335293,0.09341712216080332,-0.025275897014198676,-0.31747178661891384
2790,2024,0.5693446083101349,0.43966961371208363,0.24411365834707152,-0.14900873226971775,-0.18693737143879258,-0.1125329087263822,-0.08402825292349703,0.11416702104752723,0.09714847609382266,0.008989203642797948,-0.43966961371208363
