stock_code,fiscal_year,E_seed,S_seed,G_seed,ESG_seed_index,E_seed_norm,S_seed_norm,G_seed_norm,ESG_seed_norm,E_seed_log,S_seed_log,G_seed_log,ESG_seed_log,text_length,induty_code,induty_name,E_intensive,E_ratio,S_ratio,G_ratio,E_seed_win,S_seed_win,G_seed_win,E_seed_norm_log,S_seed_norm_log,G_seed_norm_log,ESG_seed_norm_log,E_industry_z,S_industry_z,G_industry_z,TFPC1,TFPC2,TFPC3,TFPC4,TFPC7,TFPC12,TFPC15,TFPC17,TFPC20,TFPC26,neg_TFPC2,low_token_flag,esg_grade,e_grade,s_grade,g_grade,esg_year,company_name,esg_numeric,e_numeric,s_numeric,g_numeric,neg_KRFPC1,KRFPC2,E_finbert,S_finbert,G_finbert,X_finbert
005610,2022,14,6,19,39,5.4095826893353935,2.3183925811437405,7.341576506955177,15.069551777434311,2.70805020110221,1.9459101490553132,2.995732273553991,3.688879454113936,2588,108,식료품,0,0.358974358974359,0.1538461538461538,0.4871794871794871,14,6.0,19,1.8577941657454808,1.1994805033778806,2.121252228117742,2.7769262874770697,0.5773597080426324,-0.4170279942470491,-0.8581354523480255,0.5551241877069484,-0.1525081100812385,-0.0013769935189644,0.0841425764996355,-0.0881155340046732,0.0313222230429876,0.0140218246979427,0.1634982958380305,-0.1241220067543048,0.0518091524032759,0.1525081100812385,0,B,C,B+,B,2022,SPC삼립,2,1,3,2,0.8925969979180682,-0.1364057212064517,0.107349269616922,0.0861054701769414,0.1380452209326904,0.1435453544967458
005610,2023,14,23,43,80,3.9359010402024177,6.4661231374754005,12.08883890919314,22.49086308687096,2.70805020110221,3.1780538303479458,3.784189633918261,4.394449154672439,3557,108,식료품,0,0.175,0.2875,0.5375,14,23.0,43,1.5965352378207534,2.0103758734551502,2.571759875391279,3.156611540731922,0.1531006939704991,2.0910434437401464,-0.0432782730757731,0.4956728427006833,0.0170947104491071,0.0650310366759079,-0.0619408296094986,-0.0808897182331854,0.0083567974305708,-0.1419219535968253,0.1663293055973039,-0.0530686366984162,0.0980410844328633,-0.0170947104491071,0,D,C,C,D,2023,SPC삼립,0,1,1,0,0.709047645840242,0.1526353501462676,0.071365157936099,0.1095935870590451,0.113616897537292,0.2298899649657592
005610,2024,9,8,23,40,3.6885245901639343,3.278688524590164,9.42622950819672,16.39344262295082,2.302585092994046,2.1972245773362196,3.1780538303479458,3.713572066704308,2440,108,식료품,0,0.225,0.2,0.575,9,8.0,23,1.5451179466465412,1.453646543149382,2.3443246991668105,2.856093274440672,0.081883352789832,0.1636487867208694,-0.500309336910986,0.5528185878290136,-0.075166853099157,0.035981432112513,0.0468156294611251,-0.0605756137684176,0.0621691847505566,-0.0100743813561873,0.1877651574798069,-0.066938170277052,0.0829698119168605,0.075166853099157,0,B,B,C,B,2024,SPC삼립,2,2,1,2,0.2956795422028956,-0.2384082592796137,0.0531026339132886,0.0909313321049251,0.172905957067422,0.222086186257289
005850,2022,7,11,55,73,1.379854129706288,2.168342203824167,10.841711019120837,14.38990735265129,2.0794415416798357,2.4849066497880004,4.02535169073515,4.30406509320417,5073,303,기타운송장비,0,0.0958904109589041,0.1506849315068493,0.7534246575342466,7,11.0,55,0.8670391957656973,1.1532084870024508,2.4716281307651133,2.7337119278619912,-0.4285782628353242,-0.8486966127114285,-0.602002633431575,0.6079487379602824,0.0420642098620071,-0.2956738369819632,0.1000633009988801,-0.1524036624144717,0.1452229469748831,0.024180747091784,-0.0416437150843328,0.1064088457591335,0.0254710352123892,-0.0420642098620071,0,B+,B,B+,B+,2022,에스엘,3,2,3,3,-0.3326442169459489,1.187123047094475,0.0519156878683015,0.0731608527317374,0.25386682124922,0.117036722746689
005850,2023,9,14,60,83,1.3788876972575457,2.144936417956182,9.192584648383637,12.716408763597364,2.302585092994046,2.70805020110221,4.110873864173311,4.430816798843313,6527,303,기타운송장비,0,0.108433734939759,0.1686746987951807,0.7228915662650602,9,14.0,60,0.8666330243459524,1.1457936730819611,2.32166046064452,2.6185928361103348,-0.4289425052377321,-0.8650151836079086,-0.942991092752382,0.6538347841413816,-0.0045234706512217,-0.2441579503460219,0.0394874357908506,-0.1486073370814765,0.1715564320045916,0.038528788014212,-0.047190051989764,0.0699000038476687,0.0156889710726201,0.0045234706512217,0,B+,B+,A,B+,2023,에스엘,3,3,4,3,-0.3486832226379585,0.9587162340820884,0.0603974862531484,0.0818359938279576,0.2489854344445727,0.0753286927259371
005850,2024,10,16,67,93,1.4357501794687724,2.297200287150036,9.619526202440776,13.352476669059584,2.3978952727983707,2.833213344056216,4.219507705176107,4.543294782270004,6965,303,기타운송장비,0,0.1075268817204301,0.1720430107526881,0.7204301075268817,10,16.0,67,0.8902547910044244,1.1930737105459877,2.3626944011124302,2.663922517492027,-0.4075113879832878,-0.7588564432679404,-0.8547127501576323,0.606353667368348,-0.0171210118228412,-0.2244812096009766,0.0292235868115995,-0.1579105793188718,0.1662633370515278,-0.0160313398624339,-0.053294090954992,0.0695443521454924,0.0140866294568927,0.0171210118228412,0,B,B+,A,C,2024,에스엘,2,3,4,1,-0.5531615765435768,0.8865947680094901,0.0664935638495889,0.0892614406005426,0.2347718508165902,0.0631912891488658
005930,2022,28,15,86,129,4.781420765027322,2.5614754098360657,14.685792349726777,22.02868852459017,3.367295829986474,2.772588722239781,4.465908118654584,4.867534450455582,5856,264,전자/반도체,0,0.2170542635658914,0.1162790697674418,0.6666666666666666,28,15.0,77,1.7546494595768236,1.2701748999721902,2.752755356766271,3.1367407658189967,-0.7029528351008392,0.5316626710435867,1.0354620381867423,0.7190008378204262,0.0574342015444066,0.0644406031561354,-0.1883207765285666,-0.129416617850255,-0.0384501363058348,-0.0060863982942406,-0.0655443031203999,-0.0312438109545045,-0.0574520314726933,-0.0574342015444066,0,A,A,A+,B+,2022,삼성전자,4,4,5,3,-0.2065501796096785,-0.0905214766997431,0.0736971132187522,0.0703044696745243,0.2336019761811864,0.1007913125047743
005930,2023,28,16,82,126,4.822597313124354,2.7557698932139165,14.123320702721324,21.701687909059594,3.367295829986474,2.833213344056216,4.418840607796598,4.844187086458591,5806,264,전자/반도체,0,0.2222222222222222,0.1269841269841269,0.6507936507936508,28,16.0,77,1.761746435925548,1.3232932956817518,2.7162379698335983,3.1224392789502904,-0.6898332087657435,0.7879135994547615,0.935338690579578,0.707510225794254,0.1038568507114753,0.0410079359869772,-0.1915538233418982,-0.1195426935346991,-0.0695491786495743,-0.0226224673244905,-0.0283624655962987,-0.0372051964389378,-0.0620863987073425,-0.1038568507114753,0,A,A,A+,B+,2023,삼성전자,4,4,5,3,-0.3384821324448955,-0.1431940018741605,0.0784529855845129,0.0917749979734711,0.2349852758959466,0.0193455041209087
005930,2024,27,16,81,124,4.978794025447169,2.9503964595242484,14.936382076341507,22.865572561312927,3.332204510175204,2.833213344056216,4.406719247264253,4.8283137373023015,5423,264,전자/반도체,0,0.2177419354838709,0.1290322580645161,0.6532258064516129,27,16.0,77,1.7882188796393947,1.373815943376159,2.768604676228871,3.1724369418446057,-0.640065984577432,1.0446025050965726,1.0800685217992183,0.7175133075026598,0.1210342995917065,0.0782133948288619,-0.1972392310530906,-0.1134156496024949,-0.0620988905946759,-0.0594280786621589,-0.0404589554334267,-0.0143400339338567,-0.0560039400870929,-0.1210342995917065,0,B+,B+,A,B,2024,삼성전자,3,3,4,2,-0.2697068225793839,-0.2394371905412509,0.0675562073882002,0.0627737013817763,0.2851784529289518,0.0386533648087742
005950,2024,12,8,26,46,3.802281368821293,2.5348542458808616,8.238276299112801,14.575411913814955,2.5649493574615367,2.1972245773362196,3.295836866004329,3.8501476017100584,3156,20111,화학/화학제품,1,0.2608695652173913,0.1739130434782608,0.5652173913043478,12,8.0,26,1.5690910901727266,1.2626720667816147,2.2233553205363386,2.745693511438723,-0.3289246913924641,-0.4389559836188984,-0.0972801718276517,0.6008683441065928,-0.1143030045148311,0.1685351965994788,0.1554803598621663,0.0525123452524723,-0.1233475673579481,-0.095856054773309,0.0121487917948065,-0.0169982691441482,-0.0714621051890219,0.1143030045148311,0,B,B+,B+,C,2024,이수화학,2,3,3,1,0.0731924502613255,-0.1800983874578221,0.1102137746037139,0.0844407082991286,0.2048823288321727,0.0062718955348827
006400,2022,55,16,64,135,6.230882519542313,1.8126203693214,7.250481477285601,15.293984366149315,4.02535169073515,2.833213344056216,4.174387269895637,4.912654885736052,8827,28202,기계,0,0.4074074074074074,0.1185185185185185,0.4740740740740741,55,16.0,64,1.978361092282009,1.0341165645956734,2.1102715595267627,2.790795982402861,0.3599979246477862,0.899580080642491,-0.2454681459628575,0.5214310669064638,-0.2141977534347375,0.0421491730703567,-0.0846162561788408,-0.2298551496267256,0.1584729566356693,0.0268716778129476,0.0828487271413831,-0.1910145923891237,-0.0015205063842992,0.2141977534347375,0,A,A,A+,B+,2022,삼성SDI,4,4,5,3,0.9427117119906964,0.2620592258938197,0.1389428632882637,0.0602079615242736,0.1531563954123621,0.0962347440890537
006400,2023,44,22,68,134,5.778828473863935,2.8894142369319673,8.930916732335172,17.599159443131075,3.80666248977032,3.1354942159291497,4.23410650459726,4.90527477843843,7614,28202,기계,0,0.3283582089552239,0.1641791044776119,0.5074626865671642,44,22.0,68,1.9138042955566423,1.3582585645262215,2.295652793265707,2.923116388468489,-0.0464411308494486,2.230113258463746,0.3101901320190324,0.6603659165668659,-0.1668968444164218,0.0339761466474305,-0.1262985460010681,-0.211537447434239,0.0835224506311837,0.0273176305773105,0.0525469557072121,-0.1548492254039625,-0.0378811311439025,0.1668968444164218,0,A,A+,A+,B+,2023,삼성SDI,4,5,5,3,0.6473146388461052,0.1731994336632667,0.1378926730689676,0.0398437112114859,0.196596172907751,0.0735985142703915
006400,2024,53,15,75,143,6.25,1.768867924528302,8.84433962264151,16.86320754716981,3.9889840465642745,2.772588722239781,4.330733340286331,4.969813299576001,8480,28202,기계,0,0.3706293706293706,0.1048951048951049,0.5244755244755245,53,15.0,75,1.9810014688665831,1.018438545156084,2.2868966324051883,2.8827431532297823,0.3771863355800425,0.8455176633506948,0.2815622586508255,0.6376738542652787,-0.1406929776920801,-0.0018861393415702,-0.1192126918225964,-0.2687761920198684,0.0372157638514718,0.00321600395023,0.0289946729063508,-0.1443486271064465,-0.0318845973098928,0.1406929776920801,0,A+,A+,A+,A,2024,삼성SDI,5,5,5,4,0.3856961137643558,0.5807101926632895,0.1314665469246206,0.0344212501262611,0.211166154996765,0.0800042998027772
007070,2022,0,8,48,56,0.0,2.7146250424160163,16.287750254496096,19.002375296912113,0.0,2.1972245773362196,3.8918202981106265,4.04305126783455,2947,47122,소매,0,0.0,0.1428571428571428,0.8571428571428571,0,8.0,48,0.0,1.3122777423668626,2.8499981729234736,2.9958510313476108,-0.8484161548221517,-0.8378461762692312,0.4262087107100317,0.5363637059838767,0.1208204094115438,-0.1590414661513999,0.033942891813904,-0.07016102592708,-0.083964119977008,0.0384275600868044,-0.0765555122086084,0.1898022161777006,0.0435480923797115,-0.1208204094115438,0,A,B+,A,A,2022,GS리테일,4,3,4,4,-0.4678587198165262,0.6731082691004711,0.0230956495740238,0.0933896231543729,0.2554747821068978,0.1395946386274536
007070,2023,0,13,51,64,0.0,4.177377892030848,16.38817480719794,20.565552699228792,0.0,2.6390573296152584,3.951243718581427,4.174387269895637,3112,47122,소매,0,0.0,0.203125,0.796875,0,13.0,51,0.0,1.6442987296600613,2.8557903664000244,3.0710972592278485,-0.8484161548221517,0.9992388708657906,0.4528228551340822,0.588329387226434,0.1775957021487357,-0.147068507462098,0.0337006517395677,-0.0896912188380539,-0.0892740148536428,0.0087543305180171,-0.0260170083357086,0.1738252040220312,0.1040942877711473,-0.1775957021487357,0,A,A+,A,A,2023,GS리테일,4,5,4,4,-0.5546323144642734,0.3852791443802398,0.0466513375071915,0.1190094601390709,0.2257504290559907,0.0515167568860463
007070,2024,0,12,33,45,0.0,4.707728520988623,12.946253432718713,17.653981953707337,0.0,2.5649493574615367,3.5263605246161616,3.828641396489095,2549,47122,소매,0,0.0,0.2666666666666666,0.7333333333333333,0,12.0,33,0.0,1.7418211373392734,2.6352109010644145,2.9260596328820605,-0.8484161548221517,1.6653112086865869,-0.4593424479923639,0.4592192537593497,0.1728717898863396,-0.1871058396063156,0.0829976233472641,-0.0166760220988755,-0.0887036334050284,0.0830739216241076,0.0714794852015379,0.1247757330557547,0.119819659744687,-0.1728717898863396,0,A+,A+,A+,A,2024,GS리테일,5,5,5,4,-0.8605848165131241,0.3992427447536072,0.0309824824428766,0.0981466219073124,0.2940226322583233,0.0245674385018732
010130,2022,29,12,33,74,6.95276912011508,2.877007911771757,7.911771757372332,17.74154878925917,3.4011973816621555,2.5649493574615367,3.5263605246161616,4.31748811353631,4171,24213,1차금속(철강),1,0.3918918918918919,0.1621621621621621,0.4459459459459459,29,12.0,33,2.073520185013566,1.3550636993809986,2.187373072149196,2.93074291956705,-0.0198389376810629,0.4345938291026597,0.5456800491156873,0.5919722995177827,-0.1990552362578381,0.1606332108178352,-0.0884727244743996,0.020793487588525,-0.1425767672323434,0.085163337650999,-0.0087505122675227,-0.0512421855895967,0.0664648297442791,0.1990552362578381,0,B,B+,A,C,2022,고려아연,2,3,4,1,0.880248317604293,-0.1401830802449497,0.1594512819119026,0.0516184452469503,0.1355060708847304,0.0957786814097845
010130,2023,69,8,25,102,10.513484686881,1.2189547463050434,3.809233582203261,15.541673015389303,4.248495242049359,2.1972245773362196,3.258096538021482,4.634728988229636,6563,24213,1차금속(철강),1,0.6764705882352942,0.0784313725490196,0.2450980392156862,69,8.0,25,2.4435189299004083,0.7970362500088576,1.5705377330026749,2.8058828341410433,0.8195227704743242,-0.6517785965770873,-0.4020230445966909,0.5738891275881391,-0.4033985473480292,0.1087722700097595,-0.0657233390855985,-0.0787810957380124,-0.0245094101084092,0.0548035650795286,-0.0276602406459129,-0.0212199370670519,0.1092647143827799,0.4033985473480292,0,B,A,A,C,2023,고려아연,2,4,4,1,1.5914374503868345,-0.0754922743414232,0.2254169549135743,0.0358157147092286,0.0883905573778715,0.0395208666148911
010130,2024,63,5,27,95,9.256538348516017,0.7346459006758742,3.967087863649721,13.95827211284161,4.1588830833596715,1.791759469228055,3.332204510175204,4.564348191467836,6806,24213,1차금속(철강),1,0.6631578947368421,0.0526315789473684,0.2842105263157894,63,5.0,27,2.3279153898806606,0.5508033007397837,1.602833725449272,2.705264465397135,0.5232248478104417,-0.9691024233171176,-0.3655580601175668,0.5930810812066982,-0.3707058850228087,0.0908201621687864,-0.063586636296851,-0.1017450580024041,0.0012025758059138,0.0298107273825641,-0.0457784110308532,-0.0085307252984777,0.0990520379572464,0.3707058850228087,0,B+,B+,A,B+,2024,고려아연,3,3,4,3,1.47352026601258,-0.1451609173296631,0.211791978927685,0.0416523129259179,0.0950423435932398,0.0495824341152636
010950,2022,32,12,32,76,6.252442360296991,2.3446658851113713,6.252442360296991,14.849550605705351,3.49650756146648,2.5649493574615367,3.49650756146648,4.343805421853684,5118,19210,석유정제,1,0.4210526315789473,0.1578947368421052,0.4210526315789473,32,12.0,32,1.9813382894185156,1.2073668037218208,1.9813382894185156,2.7631411469689935,-0.5258257206305583,1.47603617474395,-0.1135041472752154,0.4502504461900259,-0.3277097466272956,0.0110837999146072,-0.0292628080632742,-0.1102334627181946,0.0578331996649129,-0.0545549592743168,0.1691521167653362,-0.0111647999158474,0.0682293675001671,0.3277097466272956,0,A,B,A+,A+,2022,S-Oil,4,2,5,5,1.3858750936587023,0.1903639365719741,0.1616838051697413,0.087818907405502,0.1077178907326015,0.036056075055967
010950,2023,52,9,44,105,7.783265978146984,1.347103726986978,6.585840443047448,15.71621014818141,3.970291913552122,2.302585092994046,3.80666248977032,4.663439094112067,6681,19210,석유정제,1,0.4952380952380952,0.0857142857142857,0.419047619047619,52,9.0,44,2.172848317767693,0.8531821114555542,2.0262834099644973,2.8163789161853616,-0.0097159251419165,-0.934883778166546,0.0085442920964487,0.5033622611170487,-0.3583575389539787,0.0080321905268865,-0.0621737101516638,-0.1536102093929798,0.067512123126077,-0.0619997060848353,0.125071676900101,-0.0325794478024397,0.0717526631298082,0.3583575389539787,0,A+,A,A+,A+,2023,S-Oil,5,4,5,5,1.4320615652149102,0.2137407297557128,0.1834453608988315,0.0717000324981746,0.1026331206002414,0.0292975916510091
010950,2024,45,11,51,107,6.875477463712758,1.680672268907563,7.792207792207792,16.348357524828113,3.828641396489095,2.4849066497880004,3.951243718581427,4.68213122712422,6545,19210,석유정제,1,0.4205607476635514,0.102803738317757,0.4766355140186916,45,11.0,51,2.063753813186485,0.9860676096733152,2.1738658510585913,2.853497834754769,-0.315772442083829,-0.1287114040142804,0.4501642650107942,0.5052225067614363,-0.3356526058902996,0.0005848164845592,-0.056768104002131,-0.1388885200820005,0.0265419044232616,-0.0460128672871863,0.1507406567327588,-0.0266034450595512,0.0732763090729722,0.3356526058902996,0,A,B+,A,A,2024,S-Oil,4,3,4,4,1.2891214098636607,0.2370735475653606,0.1716235586462217,0.0627590729636246,0.1342168684678458,0.0284183910761402
011170,2022,60,6,21,87,14.602092966658557,1.4602092966658555,5.1107325383304945,21.173034801654904,4.110873864173311,1.9459101490553132,3.091042453358316,4.477336814478207,4109,20111,화학/화학제품,1,0.6896551724137931,0.0689655172413793,0.2413793103448276,60,6.0,21,2.7474050697856303,0.9002464262706479,1.8100466577041865,3.098876902020654,2.162681457180636,-0.8494434183478584,-0.5785429333394797,0.5487283735018307,-0.4283863740952249,0.0626014872213912,-0.0263014001915986,-0.076658611162414,-0.0598418598567016,-0.0530062976627799,0.1602090609430811,-0.0675058702565296,0.0340664692771124,0.4283863740952249,0,A,B+,A+,A,2022,롯데케미칼,4,3,5,4,2.1666498408054355,-0.298348252726211,0.238252149847944,0.0186474124293742,0.0863596789276925,0.0565819508067631
011170,2023,80,8,9,97,14.751982297621243,1.4751982297621242,1.6595980084823898,17.88677853586576,4.394449154672439,2.1972245773362196,2.302585092994046,4.584967478670572,5423,20111,화학/화학제품,1,0.8247422680412371,0.0824742268041237,0.0927835051546391,80,8.0,9,2.756966217518344,0.9063204856465754,0.9781749867424496,2.9384621289005746,2.1972621695614825,-0.8437180216012345,-1.1095994624312018,0.5612827717761716,-0.5344701762374119,0.0896930562761698,-0.0027128700292114,-0.0211118707547102,-0.0018853865673158,-0.0244887622534238,0.1367490526108459,-0.0791543048940617,0.0051583723525738,0.5344701762374119,0,B+,A,A+,B,2023,롯데케미칼,3,4,5,2,2.3687443266325348,-0.1178199032820631,0.235837240771483,0.0290068946116704,0.0495079983630332,0.1064515933905025
011170,2024,85,10,26,121,14.431239388794568,1.697792869269949,4.4142614601018675,20.543293718166385,4.454347296253507,2.3978952727983707,3.295836866004329,4.804021044733257,5890,20111,화학/화학제품,1,0.7024793388429752,0.0826446280991735,0.2148760330578512,81,10.0,26,2.7363939864671836,0.9924339828851292,1.689036483358471,3.070064571745328,2.1232641190858796,-0.7586924486222435,-0.6857150850530621,0.5997763999189726,-0.4951488776160973,0.1723901391147975,-0.0195041599699799,-0.0106589561763639,-0.0213177210854461,-0.0313371907213349,0.1645762429313122,-0.0460314238193212,0.0102651658642772,0.4951488776160973,0,A,A,A+,B+,2024,롯데케미칼,4,4,5,3,2.233993709393864,-0.5052648517693583,0.2402923367568632,0.0237741316835483,0.0794371644166714,0.0489262723360872
011210,2022,20,5,34,59,4.811161895597786,1.2027904738994466,8.178975222516238,14.19292759201347,3.044522437723423,1.791759469228055,3.5553480614894135,4.0943445622221,4157,303,기타운송장비,0,0.3389830508474576,0.0847457627118644,0.576271186440678,20,5.0,34,1.7597805329006793,0.7897249538550947,2.2169155668669567,2.7208300295721357,0.8646603754945945,-1.5218816297779918,-1.1525742530320078,0.620480111684473,-0.0976702084570846,0.2064173583443656,-0.0631913800625132,-0.063316194866601,0.2679210420839412,-0.0017037451246948,-0.0017176336532,0.0854178853104298,0.0896372601374301,0.0976702084570846,0,A,A,A,B+,2022,현대위아,4,4,4,3,0.5959050717007364,-0.5950786808677468,0.1452961475457916,0.0435816825311644,0.2083559596147348,0.0166545745280394
011210,2023,18,5,39,62,4.930156121610518,1.3694878115584772,10.682004930156122,16.981648863325116,2.9444389791664403,1.791759469228055,3.688879454113936,4.143134726391533,3651,303,기타운송장비,0,0.2903225806451613,0.0806451612903225,0.6290322580645161,18,5.0,39,1.7800505400847462,0.8626738185247375,2.4580496176481708,2.889351730251755,0.9095085620511992,-1.40565984008093,-0.6350249258322997,0.6686664980786559,0.0156042953363975,0.1623784809233049,-0.0536372990632091,-0.0033397741570164,0.1909573196387646,-0.0596666450414139,-0.0702428621035288,0.0956474036063809,0.0591497403006365,-0.0156042953363975,0,A+,A+,A+,A,2023,현대위아,5,5,5,4,0.3458404395414836,-0.510654966010812,0.094991580669748,0.0592991868930475,0.264410325506577,0.0083070444708465
011210,2024,17,5,46,68,4.921829762594093,1.4475969889982627,13.317892298784018,19.687319050376377,2.8903717578961645,1.791759469228055,3.8501476017100584,4.23410650459726,3454,303,기타운송장비,0,0.25,0.0735294117647058,0.6764705882352942,17,5.0,46,1.778645482659334,0.8951067224201112,2.661509964860496,3.029520906289427,0.9063704089237864,-1.3512019313866366,-0.0900047328862529,0.6946514137606813,0.1013274617043033,0.2038433791549575,-0.0548543233219864,-0.0011538750347474,0.172139592406267,-0.0612710630836641,-0.0713249292281207,0.0943947413805234,0.0422262023897355,-0.1013274617043033,0,A+,A+,A+,A,2024,현대위아,5,5,5,4,0.026981912538076,-0.4231153998090979,0.0778044595473653,0.0487130089850527,0.2909832323265922,0.038481125566371
014790,2022,30,5,15,50,9.208103130755063,1.5346838551258442,4.6040515653775325,15.346838551258442,3.4339872044851463,1.791759469228055,2.772588722239781,3.9318256327243257,3258,41221,종합건설,0,0.6,0.1,0.3,30,5.0,15,2.3231818294858693,0.9300689172840452,1.7234898299630357,2.7940345178673565,1.2220894021120263,-1.3527862234662078,-1.1983231984396483,0.5371059252239838,-0.4351593818975405,0.1721828526154731,0.0790248541185834,0.115568503372277,-0.1918974357779725,0.0630803345223941,0.0027496783654056,0.0150263649823943,0.0684254970862245,0.4351593818975405,0,B+,B+,A,B+,2022,HL D&I,3,3,4,3,1.503587299536504,-0.2026633771947816,0.1879632405168376,0.064289291020638,0.0907652026874711,0.0617120040568988
014790,2023,32,5,21,58,9.765028989929814,1.5257857796765333,6.40830027464144,17.699115044247787,3.49650756146648,1.791759469228055,3.091042453358316,4.07753744390572,3277,41221,종합건설,0,0.5517241379310345,0.0862068965517241,0.3620689655172414,32,5.0,21,2.376302823792711,0.9265522141865812,2.0026010303562924,2.928476198903716,1.3701696450357752,-1.364230146931354,-0.7319152856901012,0.552524706723988,-0.3973062766746729,0.1976106521967386,0.050251056770016,0.0925223953706719,-0.2088837507813211,0.0627284451112594,-0.0226625588887133,0.0326385636893298,0.0514749767027602,0.3973062766746729,0,A,A,A+,B+,2023,HL D&I,4,4,5,3,1.1860451290122551,-0.1141506917911166,0.1802828747788139,0.0612158785313243,0.1165367521316511,0.0424302476281549
014790,2024,33,5,21,59,9.090909090909092,1.3774104683195594,5.785123966942149,16.2534435261708,3.5263605246161616,1.791759469228055,3.091042453358316,4.0943445622221,3630,41221,종합건설,0,0.559322033898305,0.0847457627118644,0.3559322033898305,33,5.0,21,2.3116349285139637,0.8660118568185772,1.9147325638556871,2.848011748260562,1.190928841682453,-1.555057446268081,-0.8930096844038885,0.5680857374170449,-0.3785205612484152,0.1060682399778732,0.1011482798395084,0.1391522899613788,-0.1668371011438175,0.0655304763653835,0.0395402118044925,0.0351632197368077,0.0663742203756855,0.3785205612484152,0,A+,A+,A+,A,2024,HL D&I,5,5,5,4,1.3934941580250282,-0.2100405004218688,0.1703909519269002,0.0546810148379513,0.1229558726963346,0.0788723524330697
018260,2022,8,12,28,48,3.0864197530864197,4.62962962962963,10.802469135802468,18.51851851851852,2.1972245773362196,2.5649493574615367,3.367295829986474,3.8918202981106265,2592,62021,소프트웨어,0,0.1666666666666666,0.25,0.5833333333333334,8,12.0,28,1.4076692207046242,1.728043654841947,2.4683087583789622,2.9713636825370333,0.9183619760279464,-0.0310390083787646,-0.846847325037443,0.5424074192178545,0.0377258720611282,0.0575940067287693,-0.155066050683249,-0.0374951848478945,0.1850540066836323,-0.0526444365134062,0.147813445319863,-0.1110734310838576,0.060152166539817,-0.0377258720611282,0,A,A,A+,A,2022,삼성에스디에스,4,4,5,4,0.051361654363492,-0.4612306789609454,0.0653536721656564,0.1050369945377395,0.2196557230266383,0.0495165622960485
018260,2023,7,14,30,51,2.700617283950617,5.401234567901234,11.574074074074074,19.675925925925924,2.0794415416798357,2.70805020110221,3.4339872044851463,3.951243718581427,2592,62021,소프트웨어,0,0.1372549019607843,0.2745098039215686,0.5882352941176471,7,14.0,30,1.3084996392351849,1.8564908729971432,2.5316370809944218,3.028970024715938,0.1470025326623454,1.0151581563878396,-0.2563830791790157,0.545180390738618,0.0601149053821948,0.0450677258655227,-0.2068202705895677,-0.0736341119243617,0.1429367860004104,-0.0160845978128467,0.1067880323944059,-0.0895848903199625,0.0715477025551271,-0.0601149053821948,0,A,A,A+,B+,2023,삼성에스디에스,4,4,5,3,-0.0682780353443807,-0.5504807285886162,0.0565193385774424,0.1061808705388102,0.2313328986737178,0.0492335826053749
018260,2024,8,15,51,74,2.094240837696335,3.926701570680629,13.350785340314136,19.3717277486911,2.1972245773362196,2.772588722239781,3.951243718581427,4.31748811353631,3820,62021,소프트웨어,0,0.1081081081081081,0.2027027027027027,0.6891891891891891,8,15.0,51,1.1295425893594684,1.5946697115387498,2.663804668256156,3.0141480449379237,-1.0653645086902894,-0.9841191480090742,1.10323040421646,0.4230241705101681,0.1262956111458104,0.0707597436076439,-0.1243962966698888,-0.1033428386198952,0.1425301510117375,-0.0062333723090098,0.1367822979547055,-0.040519871270153,0.0170806754755673,-0.1262956111458104,0,A,B+,A+,A,2024,삼성에스디에스,4,3,5,4,-0.8114933959534155,-0.2921684283301116,0.0599624221363787,0.064424668584507,0.2889017177133753,0.0490353001338294
024110,2022,6,15,21,42,1.5835312747426762,3.95882818685669,5.542359461599366,11.084718923198732,1.9459101490553132,2.772588722239781,3.091042453358316,3.7612001156935624,3789,64121,금융,0,0.1428571428571428,0.3571428571428571,0.5,6,15.0,21,0.9491571742428296,1.6011694601749218,1.8782978743506933,2.4919417555646306,-0.3876687613758295,0.1931831031861444,-0.9638141034781632,0.4232013074138817,-0.0403410806126435,-0.310243664111667,-0.2383166427928559,0.2231483664873299,0.0465275473342308,-0.0290102746259759,-0.1383155527525102,-0.1192712980413322,0.0550212579144196,0.0403410806126435,0,A,A+,A+,B+,2022,기업은행,4,5,5,3,0.6117967428725892,0.2095389000626865,0.0771946383651488,0.0868202388268804,0.2254667025305631,0.0570219438911105
024110,2023,19,24,52,95,2.3038680732387533,2.9101491451436887,6.305323147811325,11.519340366193768,2.995732273553991,3.218875824868201,3.970291913552122,4.564348191467836,8247,64121,금융,0,0.2,0.2526315789473684,0.5473684210526316,19,24.0,52,1.1950939254543749,1.3635755178078175,1.9886032807487364,2.527274677877726,-0.1084248490414517,-0.1577861933199047,-0.7907660511511269,0.4782838428065974,-0.0069477545682788,-0.4738094326674919,-0.0429694350005269,0.1155321099210908,0.0410950330806942,-0.0698425031422122,-0.0808498230713008,-0.0174812148615398,0.0608377948991914,0.0069477545682788,0,A,A+,A+,A,2023,기업은행,4,5,5,4,0.312242918348832,0.8497904106358588,0.0623998743295056,0.0939467261284617,0.2377825335422306,0.0553951203969119
