stock_code,fiscal_year,Climate Change,Natural Capital,Pollution & Waste,Human Capital,Product Liability,Community Relations,Corporate Governance,Business Ethics & Values,Non-ESG,E_finbert,S_finbert,G_finbert,X_finbert
000860,2022,0.009086096374787678,0.0065401358282041,0.0442208850661951,0.1793437879010714,0.02024104951977216,0.11255106195839572,0.5711806832937171,0.020976045255244165,0.03586024981983616,0.01994903908972896,0.10404529979307975,0.29607836427448064,0.03586024981983616
000860,2023,0.00832219951101659,0.003159916253684185,0.04022254357676439,0.21233703443130222,0.025569246845532627,0.09079358428224905,0.5326812319218679,0.04437845223783997,0.04253576791008276,0.017234886447155057,0.10956662185302797,0.28852984207985394,0.04253576791008276
000860,2024,0.011341040412177487,0.019533359448541888,0.037736783686947696,0.20222990621599213,0.034788965787932585,0.12080022450342463,0.47594980827319283,0.02933613852558968,0.068283750100818,0.022870394515889025,0.11927303216911644,0.25264297339939124,0.068283750100818
000880,2022,0.4812820981575066,0.03041534650448897,0.08648023555803735,0.09065868123624292,0.07627814116740014,0.07724403085890315,0.06850226481559651,0.029280770910744373,0.05985843123309441,0.1993925600733443,0.08139361775418207,0.04889151786317045,0.05985843123309441
000880,2023,0.4459200447502856,0.027222851869910733,0.07581999845639248,0.07916826532094828,0.0646497681134081,0.05459888156162508,0.1658568037244203,0.02724811045378114,0.05951527939067178,0.18298763169219626,0.06613897166532716,0.09655245708910072,0.05951527939067178
000880,2024,0.3979916956683832,0.037599333250105955,0.06522603387143029,0.12746845667137424,0.09650841668739896,0.10057347106170668,0.08688191864230037,0.045091014974892714,0.04265966199877872,0.16693902092997315,0.10818344814015995,0.06598646680859654,0.04265966199877872
000890,2022,0.027929503984826926,0.1938206904718148,0.006155209193821065,0.007872570233303122,0.0070730999832449015,0.009739549874211662,0.7391067461673325,0.004990183680395906,0.0033124335847484567,0.0759684678834876,0.008228406696919896,0.37204846492386423,0.0033124335847484567
000890,2023,0.00284775507170707,0.1816142377705546,0.004212418186943978,0.0016881552641279996,0.00586621370021021,0.007151603815145791,0.7842202898114919,0.005293075286317617,0.007106224540621042,0.06289147034306855,0.004901990926494667,0.3947566825489048,0.007106224540621042
000890,2024,0.00630687280499842,0.2289837916008158,0.05407606172229862,0.0030785080258889743,0.03198410166442045,0.09063326148558797,0.5768564195119931,0.004260810761479661,0.003820155162732893,0.09645557537603762,0.04189862372529913,0.29055861513673636,0.003820155162732893
000910,2022,0.3606322814946332,0.031707689643984564,0.24324061797999189,0.059904856529197116,0.03914361030221794,0.07934843420547336,0.1648078215519873,0.01271835832678909,0.00849634961004516,0.2118601963728699,0.0594656336789628,0.0887630899393882,0.00849634961004516
000910,2023,0.10429041474023559,0.06379300973254859,0.27440162473666374,0.10699719409903456,0.05770243972331039,0.024487873520496684,0.18518742002026342,0.08412276893881533,0.09901727407807759,0.1474950164031493,0.06306250244761388,0.13465509447953938,0.09901727407807759
000910,2024,0.1687120539217075,0.06032086480020856,0.2590875272758745,0.15067944339373046,0.04650703127279283,0.006071240274145061,0.17930817282305928,0.09633654056071667,0.03297714505364032,0.16270681533259684,0.06775257164688946,0.13782235669188797,0.03297714505364032
000950,2022,0.0014048578783071467,0.0012257208332552441,0.00139698337131579,0.0139998618979007,0.0014349120444551642,0.0022530911207598236,0.8089971936174801,0.16815394672032977,0.0011334236769471318,0.001342520694292727,0.005895955021038562,0.48857557016890496,0.0011334236769471318
000950,2023,0.004208767586128993,0.09602890360272592,0.003218293694468836,0.10406652773316535,0.01468055722135533,0.08542241093366304,0.5249218651248763,0.15399259248644942,0.013460079476418387,0.03448532162777459,0.06805649862939457,0.33945722880566287,0.013460079476418387
000970,2022,0.007326799115010847,0.0032962706609396264,0.003926998125583244,0.1354831925224668,0.16372429172527822,0.1705710579068788,0.35619965818477795,0.00953553558792919,0.14993619239733866,0.004850022633844572,0.15659284738487458,0.18286759688635357,0.14993619239733866
000970,2023,0.007367897196672857,0.0027912304940400645,0.003913503106256637,0.0258212303063677,0.2807472978068593,0.16639638956500372,0.35645591422993067,0.006618666811846197,0.14988784732607505,0.004690876932323187,0.15765497255941022,0.18153729052088843,0.14988784732607505
000970,2024,0.014615587069949304,0.009045381535543129,0.007125763555946337,0.01811544414588504,0.18340075335502412,0.10291227226844057,0.5577530126955191,0.02465997007675469,0.08237181151211685,0.010262244053812923,0.10147615658978325,0.2912064913861369,0.08237181151211685
000990,2022,0.24594653493381644,0.013983137044737018,0.049833112601558434,0.079246543107346,0.12610022902356977,0.0266098134774151,0.27826635668813987,0.11279737717153407,0.06721690211806593,0.10325426152670396,0.07731886186944362,0.19553186692983698,0.06721690211806593
000990,2023,0.12766375558328677,0.03627651746071814,0.024972381547368208,0.07684096346082563,0.06715668979020728,0.027031470248074896,0.43219647562554964,0.043772206875995624,0.16408955320939192,0.06297088486379104,0.05700970783303594,0.23798434125077264,0.16408955320939192
000990,2024,0.17875094690614127,0.00566707424745387,0.015876635292608462,0.03341257454171269,0.09147327011041026,0.04573083749379624,0.5151840201473202,0.04293469280078584,0.07096994448908266,0.06676488548206787,0.05687222738197306,0.27905935647405306,0.07096994448908266
001020,2022,0.3177447621128522,0.008310318036819808,0.010287821157059321,0.060974157817933396,0.023478200746467337,0.1177963104758722,0.34815734686950844,0.10851618824138616,0.004734911422322814,0.11211430043557712,0.06741622301342431,0.2283367675554473,0.004734911422322814
001020,2023,0.1951763754012063,0.005764278449350968,0.006439464748837054,0.07288260252098552,0.026720001560170202,0.14069897222798317,0.41749284393154085,0.13000799247529357,0.004817490850109607,0.0691267061997981,0.08010052543637963,0.2737504182034172,0.004817490850109607
001020,2024,0.1951763754012063,0.005764278449350968,0.006439464748837054,0.07288260252098552,0.026720001560170202,0.14069897222798317,0.41749284393154085,0.13000799247529357,0.004817490850109607,0.0691267061997981,0.08010052543637963,0.2737504182034172,0.004817490850109607
001040,2022,0.2766761994130825,0.13106759168456644,0.12715796108305868,0.10891515427809079,0.052023559516278,0.0657692826482364,0.139129643668841,0.02619739379062796,0.07306321916136464,0.17830058406023588,0.07556933214753507,0.08266351872973449,0.07306321916136464
001040,2023,0.25059363667597334,0.11764840021841824,0.18529896513013397,0.08866985748132128,0.030299322430056595,0.0872156205790139,0.15472289139329087,0.02425952862709934,0.06129178266243354,0.18451366734150854,0.0687282668301306,0.08949121001019511,0.06129178266243354
001040,2024,0.21509556347155012,0.10462928758064619,0.13484171730714828,0.0883215687505004,0.07561887657563748,0.0737375005343814,0.1694115553105848,0.03295504471882143,0.10538888456250317,0.15152218945311485,0.07922598195350643,0.10118330001470312,0.10538888456250317
001060,2022,0.045600817153795756,0.007685288399391408,0.023013669728035372,0.07376088041180212,0.15043454401810388,0.08083726029394062,0.44481745450092214,0.06263940097830657,0.11121067556918465,0.02543325842707418,0.10167756157461554,0.25372842773961435,0.11121067556918465
001060,2023,0.04497349655333285,0.007784402655670419,0.02604793615367574,0.07349847603278856,0.10846257672431724,0.12259674723027274,0.5251871175016276,0.03673546615367134,0.054713785834610465,0.02626861178755967,0.10151926666245951,0.28096129182764945,0.054713785834610465
001060,2024,0.019240678859339957,0.013153988424973149,0.033654184040777316,0.04003363778745687,0.0660590283703102,0.07373069422707583,0.581010989965526,0.0352957797391961,0.13782102403584523,0.02201628377503014,0.05994112012828098,0.30815338485236105,0.13782102403584523
001070,2022,0.10322343021269059,0.013970595798498296,0.04054712786886806,0.20366403980491063,0.045787751377146274,0.04473963703990362,0.33631066828362505,0.015922309848031512,0.1958344362576975,0.05258038462668565,0.09806380940732018,0.17611648906582827,0.1958344362576975
001070,2023,0.04521393161121523,0.00714462878931954,0.05326804665310192,0.2294410582035198,0.04125379714241717,0.06519096922238532,0.4962683245248627,0.021214706801401917,0.04100453777209623,0.0352088690178789,0.1119619415227741,0.2587415156631323,0.04100453777209623
001070,2024,0.0034397440936623346,0.0015347467366761218,0.0025635905266325506,0.23668463066375503,0.05132851148826174,0.005782158505300888,0.6661150184227154,0.008597941694056822,0.023953657432381686,0.0025126937856570024,0.09793176688577256,0.3373564800583861,0.023953657432381686
001120,2022,0.13992508027392128,0.048584607084084186,0.025752713887028,0.027883179544005543,0.04074844160376498,0.05547290771783358,0.4907454578126569,0.10984005398737888,0.061047535573986046,0.07142080041501116,0.0413681762885347,0.30029275590001786,0.061047535573986046
001120,2023,0.24508662179043214,0.016825044095025374,0.06632935035914006,0.03605319757401515,0.038587956203185524,0.04702924549850207,0.37290843970746407,0.13047428925701016,0.04670583291492123,0.10941367208153252,0.04055679975856758,0.2516913644822371,0.04670583291492123
001120,2024,0.19381850351512964,0.017282156772645458,0.07017287423701159,0.02356781082843164,0.0394437382500785,0.0332249071024957,0.42231290644932806,0.13761461057500649,0.0625624738508902,0.09375784484159556,0.03207881872700195,0.27996375851216726,0.0625624738508902
001130,2022,0.010754277143860236,0.005669514424101051,0.007142041589499318,0.04772698482598311,0.07274758180262454,0.13390168109825545,0.4441831512709281,0.11184225256355214,0.16603250018878107,0.007855277719153534,0.08479208257562103,0.27801270191724015,0.16603250018878107
001130,2023,0.03683756148257089,0.06513185357016482,0.005064511875389144,0.04477666465754737,0.04074623191718274,0.02299853584190714,0.6059691885075154,0.0950528089169893,0.08342264811562927,0.03567797564270828,0.03617381080554575,0.35051099871225233,0.08342264811562927
001130,2024,0.010117739202022287,0.0041386874820870745,0.00675050396239385,0.034372117062697986,0.04312853278783483,0.014596245243280594,0.5578061493911913,0.1752641580283775,0.15382584471496688,0.00700231021550107,0.030698965031271137,0.3665351537097844,0.15382584471496688
001140,2022,0.0021903625747654587,0.32283179641429643,0.0023329754767473787,0.004576817843674992,0.001694707476417534,0.00773351697716862,0.6479049601960772,0.009811606005920718,0.0009232183656422421,0.10911837815526976,0.004668347432420381,0.32885828310099896,0.0009232183656422421
001140,2023,0.002737594265324463,0.1415691417018284,0.0022414804677412447,0.06918591632607526,0.0022483312474962857,0.014065135262041752,0.6371655743818597,0.010904521465168468,0.11988230173093532,0.048849405478298046,0.028499794278537768,0.3240350479235141,0.11988230173093532
001140,2024,0.0025315609927929472,0.12395587894570781,0.0021885451569687575,0.06078101920138579,0.002497722703992622,0.01248182998460834,0.5509273299467168,0.009824366759858094,0.2348117518449726,0.04289199503182317,0.025253523963328917,0.28037584835328744,0.2348117518449726
001200,2022,0.002129218560488274,0.001413358158768258,0.0016557131214843441,0.014690839714603499,0.004088926998924257,0.05596610778270082,0.7433110905242049,0.1199890260080186,0.056755707030081086,0.0017327632802469587,0.02491529149874286,0.43165005826611175,0.056755707030081086
001200,2023,0.0018292837679230918,0.0011526671377295214,0.0013722271121676182,0.006680294606162028,0.002025536526667161,0.056451344185107805,0.7735821949188701,0.10046015529143107,0.056446278361060344,0.0014513926726067439,0.021719058439312332,0.4370211751051506,0.056446278361060344
001200,2024,0.007618765357793087,0.0014070930677310873,0.001783262982609726,0.006697833310768363,0.0023473880386778285,0.11095012918147924,0.7231847955845296,0.09402766327617601,0.051983053144621885,0.0036030404693779667,0.03999845017697514,0.40860622943035285,0.051983053144621885
001210,2022,0.45692368326854194,0.02012009963946184,0.007238230919756461,0.004909368092194199,0.008813525136793033,0.011043343273922802,0.4546935650228988,0.02992480622488074,0.006333378094132059,0.16142733794258673,0.008255412167636677,0.24230918562388978,0.006333378094132059
001210,2023,0.30705675510062763,0.0012505082794142743,0.0012405124748161493,0.006124566629296169,0.005308033719372291,0.0021060012177958223,0.6273352192522277,0.043326363092861496,0.006252054781026135,0.10318259195161934,0.0045128671888214275,0.3353307911725446,0.006252054781026135
001210,2024,0.6467963004593159,0.009801406500628218,0.002872690848468257,0.0037819725423168136,0.008045973324473819,0.014717712524700267,0.28177486485821707,0.021171038907125656,0.011038030339164081,0.21982346593613747,0.008848552797163633,0.15147295188267135,0.011038030339164081
001230,2022,0.35541673424692516,0.003701685198595644,0.004304872351996083,0.014181781055716177,0.07852088482791765,0.03982452731967593,0.35356189049586345,0.06988945727870385,0.08059819393545492,0.12114109726583895,0.04417573106776992,0.21172567388728364,0.08059819393545492
001230,2023,0.16782922959445337,0.007630837103964663,0.00432015794917549,0.04612739958132519,0.06734688761398981,0.042257217610696035,0.4600138314448199,0.08424777246086466,0.12022667278774622,0.05992674154919784,0.051910501602003674,0.2721308019528423,0.12022667278774622
001230,2024,0.2331940668439281,0.04693138246710243,0.0048843783006304875,0.07465206636168825,0.018705087410291362,0.048941340390063655,0.50227175188907,0.02464019875597759,0.04577974075800739,0.09500327587055367,0.04743283138734775,0.2634559753225238,0.04577974075800739
001250,2022,0.4055090288053297,0.006771885486687684,0.09870990492486124,0.05888258419074719,0.012952326055740067,0.10666904527592592,0.2550980064730656,0.015839704033550655,0.03956752607407379,0.17033027307229287,0.05950131850747106,0.13546885525330812,0.03956752607407379
001250,2023,0.3731046506781476,0.005218236767514436,0.12245972084605859,0.06011278959987168,0.02788215368194937,0.09506679458448801,0.2240756284596433,0.018783522530510608,0.07329650752513704,0.1669275360972402,0.06102057928876969,0.12142957549507695,0.07329650752513704
001250,2024,0.0812119999245624,0.049824392363007064,0.12560040016614948,0.03979852159500297,0.015597305793562555,0.10359862700533995,0.4631907836319442,0.04452043970377417,0.07665753193214186,0.08554559748457298,0.05299815146463516,0.2538556116678592,0.07665753193214186
001260,2022,0.006877950855414383,0.004309682952589355,0.0021678322125808338,0.16838976461149285,0.010491889773402364,0.24511569189926377,0.5224459384684451,0.03352910412359052,0.006672122149029747,0.004451822006861524,0.14133244876138631,0.27798752129601784,0.006672122149029747
001260,2023,0.006257085979450494,0.0036792641059340287,0.0019206038967240601,0.2232451295130886,0.009143122774548828,0.20954744053500082,0.5009578686052313,0.039286588528193535,0.005962877813726663,0.003952317994036194,0.14731189760754607,0.2701222285667124,0.005962877813726663
001260,2024,0.023982384371005798,0.026460385908389332,0.017686383447393643,0.19642405201531282,0.017232769227121025,0.18292376008009473,0.5008736130548641,0.029684183245990425,0.004732454178987869,0.02270971790892959,0.13219352710750953,0.26527889815042727,0.004732454178987869
001270,2022,0.01203052413960298,0.005232400525710545,0.008046201129521554,0.18076036630664022,0.0381627919729605,0.027327017541392707,0.6335406320557619,0.06921274908042202,0.02568732299938953,0.008436375264945027,0.08208339194033114,0.35137669056809195,0.02568732299938953
001270,2023,0.04033488049252151,0.0043469834500715005,0.005396154921919364,0.1565513343566322,0.035229777844506316,0.028237448853705528,0.6240737321144291,0.06831421888561855,0.03751547270201564,0.01669267295483746,0.07333952035161469,0.3461939755000238,0.03751547270201564
001270,2024,0.05171927030535479,0.0037642764369154283,0.002405466985535519,0.1681474555958191,0.009464794411103176,0.06616723161403507,0.6041320464613944,0.058254786074595076,0.03594467405868084,0.019296337909268577,0.08125982720698578,0.33119341626799476,0.03594467405868084
001290,2022,0.004864871501922607,0.002647697809152305,0.002098850362623731,0.3025030354037881,0.0035107285948470235,0.07503137782138462,0.47898759692907333,0.12541127003108463,0.004944607343835135,0.0032038065578995478,0.12701504727333993,0.302199433480079,0.004944607343835135
001290,2023,0.0032899988815188407,0.0015450828475877642,0.0015189695172011853,0.4919924007728696,0.003624608140671626,0.04118863209150732,0.22950893328525127,0.03265877014491707,0.1946726547786966,0.0021180170821025967,0.17893521366834952,0.13108385171508416,0.1946726547786966
001290,2024,0.033852721493329026,0.002122926402888778,0.0015892850901258902,0.2706043136681223,0.005521168992143228,0.05655699765904703,0.6108362105830262,0.008908314345818426,0.010008030687458813,0.01252164432878123,0.11089416010643753,0.3098722624644223,0.010008030687458813
001340,2022,0.25464227052420496,0.0022531585765987513,0.011438109837810418,0.042311248217423957,0.05139407572419112,0.05747077500047688,0.485924283803005,0.04503298646323533,0.04953308479725233,0.08944451297953804,0.05039203298069731,0.26547863513312014,0.04953308479725233
001340,2023,0.07588388593114145,0.004518426391501527,0.06362149979480926,0.1580977807273431,0.02710445302963147,0.06903572108336341,0.4492901444147505,0.03369410478626378,0.11875398630303714,0.04800793737248408,0.08474598494677932,0.24149212460050715,0.11875398630303714
001340,2024,0.10039893547689323,0.008894319033168037,0.07524217671701028,0.10506049315410886,0.09621313197010964,0.04271607547536191,0.4483281136593124,0.03584500816684928,0.08730174985248595,0.06151181040902385,0.08132990019986013,0.24208656091308084,0.08730174985248595
001360,2022,0.014818210267029437,0.027249168764683418,0.01652819688440234,0.10282220611614841,0.1059376386807084,0.21555384630586819,0.35778794629732147,0.04868101664552731,0.11062179211044817,0.019531858638705064,0.14143789703424167,0.2032344814714244,0.11062179211044817
001360,2023,0.01719192307209596,0.03108507225794407,0.021273193428836143,0.21367069762200117,0.16444333878850254,0.22860033141138653,0.26314915352656193,0.03575475406832993,0.02483158413087949,0.023183396252958722,0.20223812260729676,0.14945195379744594,0.02483158413087949
001360,2024,0.022324760237097507,0.028186844756419305,0.020638381016397034,0.14057364479958778,0.17515222186557367,0.14029583111187094,0.3579585724728531,0.05547169313649647,0.05939807769937033,0.023716662003304616,0.15200723259234414,0.2067151328046748,0.05939807769937033
001380,2022,0.2133838727362066,0.0074738235125551,0.03294498972779062,0.010129753597235927,0.157221139526276,0.003544562765455339,0.5523361780312067,0.020226487671607174,0.0027391895152201564,0.08460089532551744,0.05696515196298909,0.28628133285140694,0.0027391895152201564
001380,2023,0.2133838727362066,0.0074738235125551,0.03294498972779062,0.010129753597235927,0.157221139526276,0.003544562765455339,0.5523361780312067,0.020226487671607174,0.0027391895152201564,0.08460089532551744,0.05696515196298909,0.28628133285140694,0.0027391895152201564
001380,2024,0.17238193772112329,0.0067038001783657816,0.027146745835974193,0.0428688574815169,0.1275274165236624,0.016213005065219478,0.5295614137702311,0.06144253476134812,0.016154299247621868,0.06874416124515442,0.06220309302346625,0.2955019742657896,0.016154299247621868
001390,2022,0.1810431371811098,0.06899350193074301,0.0764389269913679,0.12997353593331157,0.1560558457860827,0.23556259578067143,0.06473091696121579,0.018636685403573605,0.06856486084910324,0.10882518870107356,0.1738639925000219,0.041683801182394696,0.06856486084910324
001390,2023,0.2015050114467158,0.03812448495336866,0.06754505755670834,0.12216295266407542,0.12936067332830134,0.2327826261825976,0.09369151780992979,0.013624278194038197,0.10120340733665216,0.1023915179855976,0.16143541739165812,0.05365789800198399,0.10120340733665216
001390,2024,0.18530276138488644,0.03177995913740648,0.06789765823499724,0.1192706701207371,0.13978826354886814,0.13238770458816648,0.23798787974897495,0.02086000938811993,0.06472509834566154,0.09499345958576338,0.13048221275259056,0.12942394456854744,0.06472509834566154
001420,2022,0.17015625698259101,0.030028338977717794,0.04105793953349348,0.016089613758958878,0.029739527658966834,0.02217076359956991,0.646466157597024,0.03282024112995714,0.011471187160350383,0.0804141784979341,0.02266663500583187,0.3396431993634906,0.011471187160350383
001420,2023,0.16741012593653673,0.02091675744870574,0.017626943241339177,0.0022387897932074135,0.012745020953136392,0.0016269993599659454,0.771624647352534,0.0028647649774534833,0.0029459675651095393,0.06865127554219388,0.005536936702103251,0.38724470616499373,0.0029459675651095393
001420,2024,0.19659599439579656,0.008447344499555502,0.017348551101432266,0.05370425634001466,0.04184269056581384,0.05587237868299284,0.4557415788823908,0.005862592031586577,0.16458463852177374,0.07413062999892811,0.05047310852960712,0.2308020854569887,0.16458463852177374
001430,2022,0.6053461196378952,0.005730378933214142,0.050210966636720845,0.004158642853757269,0.006489667871440025,0.025328943412444602,0.26375779941200134,0.004264047472756111,0.03471342320278238,0.22042915506927674,0.011992418045880632,0.13401092344237872,0.03471342320278238
001430,2023,0.6178897429629051,0.005516549307642327,0.042022450042644606,0.003197595276149167,0.044080145533717724,0.0015274051526960517,0.23694283330890661,0.046343048058805014,0.002480209199434501,0.22180958077106402,0.016268381987520984,0.1416429406838558,0.002480209199434501
001430,2024,0.5461282863517144,0.005310296922371807,0.040191995232651774,0.04638927464839071,0.04199442882699342,0.009816902765041132,0.2812856172095053,0.019481953942555596,0.009401237032513811,0.19721019283557936,0.03273353541347509,0.15038378557603044,0.009401237032513811
001440,2022,0.223993513368718,0.008861873115402768,0.027612727212608264,0.021604619273642565,0.04525517943345577,0.11696795125380563,0.4288192196906058,0.05346956621835251,0.07341535548608669,0.08682270456557634,0.06127591665363465,0.24114439295447918,0.07341535548608669
001440,2023,0.26194689592177217,0.00926031177699439,0.03577690278523898,0.007987505553914658,0.03906272015195678,0.11329629658112852,0.4031675345058003,0.030593841524519536,0.09890800512485756,0.10232803682800184,0.053448840762333326,0.21688068801515992,0.09890800512485756
001440,2024,0.3444930562376976,0.008644543912960217,0.034038589893607425,0.006900407203938812,0.03269037548801862,0.104068919129204,0.3553861692803912,0.02684657249308657,0.08693136608460918,0.12905873001475507,0.04788656727372048,0.19111637088673888,0.08693136608460918
001450,2022,0.00828663518462379,0.00738628908660949,0.0033597951865215834,0.14914701680505746,0.02326094260512802,0.4514758662308419,0.15942431812168492,0.038340961199106745,0.1593181773756729,0.006344239819251622,0.2079612752136758,0.09888263966039583,0.1593181773756729
001450,2023,0.007238968888284742,0.002443399878555081,0.003674226877693501,0.18249493400152358,0.02542063587396923,0.3195481401085595,0.17024775139968065,0.03992341003484196,0.24900853805593215,0.004452198548177774,0.17582123666135074,0.1050855807172613,0.24900853805593215
001450,2024,0.00581922098256958,0.0023759397231818487,0.002892920976349463,0.15800375329951447,0.027433171371618905,0.40959513225437455,0.13791075507372927,0.02281221984109531,0.23315688341778393,0.0036960272273669644,0.1983440189751693,0.08036148745741228,0.23315688341778393
001460,2022,0.0009817959362408146,0.0005105537056806497,0.0005564960665651597,0.002085735381115228,0.00034082755155395716,0.0012036227490170859,0.98625847697258,0.00742730384808965,0.0006351934644044377,0.0006829485694955414,0.0012100618938954237,0.4968428904103348,0.0006351934644044377
001460,2023,0.0014164269785396754,0.0006799335998948664,0.000757139950292185,0.02375711449421942,0.0013555008335970342,0.16914090818609112,0.7897277178242803,0.011645474494434893,0.0015197978646028787,0.0009511668429089088,0.06475117450463586,0.4006865961593576,0.0015197978646028787
001460,2024,0.0014316240267362446,0.0007322969953141486,0.0009331311885034665,0.020848661622342963,0.0012779677927028388,0.1412983392898847,0.8191473038556675,0.01291763458478575,0.0014130310689021524,0.0010323507368512866,0.05447498956831017,0.41603246922022663,0.0014130310689021524
001470,2022,0.05817831294674155,0.00815360213528038,0.0414445431160857,0.1718302486151515,0.007893393086609043,0.08607485264049804,0.5003229234765362,0.026956623728134826,0.09914548394226586,0.03592548606603588,0.0885994981140862,0.2636397736023355,0.09914548394226586
001470,2023,0.060210412931274215,0.009057407955760542,0.043265301688655236,0.13722926179711384,0.013232228824484122,0.09469746992260258,0.47158491306270106,0.057609632639113166,0.11311335926976702,0.037511040858563334,0.08171965351473352,0.2645972728509071,0.11311335926976702
001470,2024,0.0678786786653897,0.01154654280859783,0.0436685262999769,0.12680734901490118,0.015203439770023882,0.16765628408635772,0.4575101958301578,0.06110215534135932,0.048626809311826946,0.041031249257988144,0.10322235762376093,0.2593061755857585,0.048626809311826946
001500,2022,0.05401347087293592,0.004912228117367097,0.01351386720610511,0.017250693776683573,0.03821043441469859,0.02575601841454045,0.7985342353349552,0.03675526339793578,0.011053782366313195,0.024146522065469373,0.027072382201974204,0.41764474936644547,0.011053782366313195
001500,2023,0.015976931101328733,0.004792816376404675,0.013834793172503376,0.013776526573802466,0.04046375283075537,0.060025187741975176,0.7772897987363293,0.0077936937273277536,0.0660465080822494,0.011534846883412261,0.03808848904884434,0.3925417462318285,0.0660465080822494
001500,2024,0.05588585180036413,0.00866634809601776,0.014974385252032705,0.025321776234906994,0.07278467472362402,0.034256813983019024,0.7199011495923279,0.024353048565832,0.043855962580656285,0.0265088617161382,0.04412108831385001,0.3721270990790799,0.043855962580656285
001510,2022,0.05178556201166893,0.002366760536781786,0.0024121664829698263,0.1377056142327823,0.019042435494781126,0.05930310877510255,0.5927145629390782,0.08834934781771153,0.04632043487257689,0.01885482967714018,0.072017052834222,0.34053195537839487,0.04632043487257689
001510,2023,0.04629343218284146,0.0019635965225609894,0.0020119960464974294,0.10410381501186544,0.018749811338517358,0.03892303100366583,0.6643207799132477,0.09891488993295697,0.02471864813456445,0.01675634158396663,0.053925552451349536,0.3816178349231023,0.02471864813456445
001510,2024,0.07527206090775221,0.0018645207425211801,0.0018977306297114282,0.09610734153140679,0.020760101110729585,0.03849271518074123,0.5685611226628616,0.09330787951138948,0.10373652151789875,0.026344770759994935,0.051786719274292535,0.3309345010871256,0.10373652151789875
001520,2022,0.19316880676196888,0.10869280377955874,0.0951461898497655,0.013037759473081677,0.019687347638682694,0.04953541757568018,0.32938530507672115,0.08911850361037069,0.10222786292579258,0.13233593346376438,0.027420174895814848,0.2092519043435459,0.10222786292579258
001520,2023,0.17800040359460664,0.07643552835295188,0.07777472797103903,0.03147199597680645,0.023382807329074818,0.12626733143406454,0.3348439303464891,0.0922470607395305,0.05957622666954359,0.11073688663953252,0.06037404491331527,0.2135454955430098,0.05957622666954359
001520,2024,0.1815531607966737,0.07923995102256802,0.0813947480249529,0.0549835405614604,0.02351696025081245,0.11447756931911932,0.36125950151333763,0.060105996956172886,0.04346857216469722,0.11406261994806487,0.06432602337713073,0.21068274923475527,0.04346857216469722
001530,2022,0.24436172645720136,0.008533592390853705,0.1044991211577629,0.01367910665511671,0.014239042830821644,0.07043628516193065,0.35476179636316374,0.030252976808696985,0.1592363471831454,0.11913148000193931,0.032784811549289666,0.19250738658593036,0.1592363471831454
001530,2023,0.3223957119723006,0.00232754425087478,0.00965907477075234,0.005347646052541677,0.0012685588759874615,0.0029593415141183264,0.6300858105290293,0.02443590190281005,0.0015203938237391412,0.11146077699797591,0.0031918488142158217,0.3272608562159197,0.0015203938237391412
001530,2024,0.31446357458480634,0.008274494519961687,0.012524174080075076,0.042397814084930964,0.004554193061873472,0.10612819200226416,0.48793290537044715,0.010649058579777678,0.013075559569794374,0.11175408106161437,0.05102673304968953,0.2492909819751124,0.013075559569794374
001560,2022,0.007840742793632671,0.007818862817657646,0.026015451778221177,0.058988754797610454,0.07284376824100036,0.0057804085008683614,0.7113064151490107,0.02987837883119937,0.07952720289904391,0.01389168579650383,0.04587097717982639,0.37059239699010504,0.07952720289904391
001560,2023,0.0032611076094326563,0.0017479200214438606,0.008172964768164093,0.05878346467943629,0.06667372707670438,0.004224578136927448,0.8214707950828597,0.03077844092331361,0.004886967581114732,0.00439399746634687,0.043227256631022705,0.42612461800308665,0.004886967581114732
001560,2024,0.0035332931891187197,0.002998662714768822,0.00552257326651468,0.06007542447575057,0.15281474173469986,0.004745589608016114,0.735567279987865,0.02912906281805287,0.005613335977411932,0.0040181763901340735,0.07254525193948884,0.3823481714029589,0.005613335977411932
001630,2022,0.04669875356344635,0.010471518836405675,0.04686852895548359,0.10971634367436717,0.11580525109983965,0.11358479930415091,0.47388297515511835,0.04239333493099146,0.040578487923806375,0.034679600451778536,0.11303546469278591,0.25813815504305493,0.040578487923806375
001630,2023,0.10863057720047463,0.02060549870983058,0.02224723472904567,0.10775492246021211,0.11947235199900817,0.09525454089800486,0.4126582484867827,0.06248696206429445,0.05088966664312574,0.05049443687978362,0.10749393845240839,0.23757260527553856,0.05088966664312574
001630,2024,0.09812235282379334,0.018163965466101217,0.021360829583500163,0.12206507920063814,0.12996995968069314,0.1090316131835607,0.4105569662497146,0.06309861373529202,0.02763061909672615,0.0458823826244649,0.12035555068829733,0.2368277899925033,0.02763061909672615
001680,2022,0.017849963056505658,0.0448127468880557,0.002880033533074311,0.08631961225910345,0.08227787064151926,0.01524246029475762,0.49354278509053984,0.07282591788680293,0.18424860991763126,0.021847581159211888,0.061279981065126776,0.2831843514886714,0.18424860991763126
001680,2023,0.004828032928344328,0.006263398479859461,0.01051516730694857,0.08892289108916884,0.12070951392615825,0.01522980138361163,0.593198677572218,0.03369595602998743,0.12663659267309413,0.007202199571717453,0.07495406879964624,0.3134473168011027,0.12663659267309413
