stock_code,fiscal_year,neg_KRFPC1,KRFPC2
005850,2024,-0.5531615765435768,0.8865947680094901
005930,2022,-0.20655017960967859,-0.09052147669974317
005930,2023,-0.3384821324448955,-0.1431940018741605
005930,2024,-0.2697068225793839,-0.2394371905412509
005950,2024,0.0731924502613255,-0.1800983874578221
006400,2022,0.9427117119906965,0.26205922589381975
006400,2023,0.6473146388461052,0.17319943366326676
006400,2024,0.3856961137643558,0.5807101926632895
007070,2022,-0.46785871981652627,0.6731082691004711
007070,2023,-0.5546323144642734,0.3852791443802398
007070,2024,-0.8605848165131241,0.39924274475360727
010130,2022,0.880248317604293,-0.14018308024494971
010130,2023,1.5914374503868345,-0.07549227434142325
010130,2024,1.47352026601258,-0.14516091732966319
010950,2022,1.3858750936587023,0.1903639365719741
010950,2023,1.4320615652149102,0.2137407297557128
010950,2024,1.2891214098636607,0.2370735475653606
011170,2022,2.1666498408054355,-0.298348252726211
011170,2023,2.3687443266325348,-0.1178199032820631
011170,2024,2.233993709393864,-0.5052648517693583
011210,2022,0.5959050717007364,-0.5950786808677468
011210,2023,0.34584043954148364,-0.510654966010812
011210,2024,0.026981912538076063,-0.4231153998090979
014790,2022,1.503587299536504,-0.2026633771947816
014790,2023,1.1860451290122553,-0.11415069179111666
014790,2024,1.3934941580250282,-0.2100405004218688
018260,2022,0.05136165436349204,-0.46123067896094544
018260,2023,-0.06827803534438077,-0.5504807285886162
018260,2024,-0.8114933959534155,-0.2921684283301116
024110,2022,0.6117967428725892,0.20953890006268658
024110,2023,0.312242918348832,0.8497904106358588
024110,2024,0.3794121523000792,0.08166103890720394
030200,2022,1.3207965454721997,0.2871203862924971
030200,2023,1.1023808705909706,0.20518957164173948
030200,2024,1.0166745694215538,0.2749000413415069
035420,2022,1.3474065096822523,-0.6441030898802533
035420,2023,1.4183333212915386,-0.7738865067909748
035420,2024,-0.5065332597304092,-0.5943259423845382
035720,2022,0.850685312048189,-0.23377289513442692
035720,2023,-1.4845066126680146,-0.3168613094723452
035720,2024,-0.017469817214073643,-0.43549271603001755
035760,2022,-1.5223609050764413,0.2926924102071554
035760,2023,-1.1225433939694187,1.0006146813903127
035760,2024,-0.7012949176781913,1.1948975799227632
036570,2022,-2.103788454731106,-0.587522150649382
036570,2023,-0.324597092023834,-0.8689384159768685
036570,2024,-0.02915457444537463,-0.6525810650690872
042670,2022,0.4832761368862909,-0.27318763196933926
042670,2023,0.2698728578046932,-0.2872149822618834
042670,2024,-0.00423541929024664,-0.40941268042711404
051500,2022,-0.7640281198065765,-0.768973356787339
051500,2023,-0.311759744007566,-0.799485957593726
051500,2024,-0.177570074493565,-0.7691020289021427
051910,2022,0.5298048748726858,0.9586642562302831
051910,2023,0.5886139287568988,0.6171673335844333
051910,2024,0.3920034026571054,0.8288519668258496
055550,2022,0.7466992017322354,0.16701712526682072
055550,2023,0.5642805621621626,0.41058746711508987
055550,2024,0.47075119010175126,0.04133500721154881
057050,2022,-1.0237536484315901,-0.2220497753839659
057050,2023,-0.3673940269290685,-0.10210706335726433
057050,2024,-0.39469561476717585,-0.1353871275444082
064350,2022,1.4886009524393853,-0.3084996136773707
064350,2023,1.6015268498926034,-0.28465567355276905
064350,2024,1.8048251080499758,-0.2935993175110052
068270,2022,-0.08174903418360217,-0.013030961583671478
068270,2023,-0.18688929057244588,0.587657209283478
068270,2024,0.024972704890885794,-0.22846402477454236
086790,2022,0.7291903484810476,0.45718920128602225
086790,2023,0.5370299545231942,0.5228025994335038
086790,2024,0.6315267456115119,0.5177639080600603
096770,2022,1.4754845336209064,-0.020375011365893723
096770,2023,0.2332646223421736,0.16062926871333727
096770,2024,1.5279642810223233,0.23856251447545762
097950,2022,0.3747834955719666,0.3980200223112809
097950,2023,1.6503970777587018,-0.44804275162289986
097950,2024,1.4594354624717532,-0.555193350866469
105560,2022,-0.5670693898809863,0.12832742845327944
105560,2023,-0.3993100712074394,-0.08876898197200031
105560,2024,0.9921524082242607,0.43227240194415206
138930,2022,-0.06183397907481039,-0.23803821030755828
138930,2023,1.1002802943703278,0.007906556580679187
138930,2024,0.5358980188712312,-0.3395903278745415
282330,2022,-0.8733203360068872,0.26903057973674976
282330,2023,-1.2936714307643875,0.2902879612297541
282330,2024,-0.8124401955698982,0.16979231872721592
316140,2022,0.8899801768220242,0.3665158491065874
316140,2023,0.4258696639616473,0.5787831982654567
